Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-15.89275,535.647011,11.338206,0.502137,-4.385588,0.086955,1.0,-0.036692,2.189661,0.58976,0.725269,0.0,2.705994,0.702524,0.795337,0.15285,1.30968,-0.160189,-0.033333,1.0,0.275569,0.003642
-14.961378,553.308688,10.813127,0.504005,-4.305138,0.089412,1.0,-0.040092,2.237239,0.574065,0.722903,0.0,2.671341,0.694994,0.777202,0.150259,1.292183,-0.161434,-0.033333,1.0,0.267871,0.003642
-15.823032,558.895758,11.747197,0.501565,-4.359153,0.083881,1.0,-0.035758,2.262956,0.600287,0.722628,0.0,2.726352,0.700049,0.784974,0.145078,1.252975,-0.160593,-0.033333,1.0,0.280107,0.003642
-15.71811,537.870245,11.961838,0.495355,-4.229364,0.084302,1.0,-0.041363,2.18871,0.597032,0.72371,0.0,2.764707,0.701786,0.803109,0.145078,1.252623,-0.165932,-0.1,1.0,0.266424,0.003642
-16.40639,554.057105,12.363792,0.505505,-4.216281,0.088928,1.0,-0.039229,2.213405,0.619885,0.727878,0.0,2.789255,0.695121,0.805699,0.15544,1.27985,-0.164866,-0.1,1.0,0.275717,0.003642
-16.130586,542.73359,11.507799,0.504934,-4.34072,0.087505,1.0,-0.038485,2.260281,0.607956,0.727154,0.0,2.69846,0.70139,0.805699,0.15285,1.254703,-0.161584,-0.033333,1.0,0.27143,0.003642
-16.54631,550.963098,12.516387,0.501655,-4.448218,0.087332,1.0,-0.037066,2.207956,0.592133,0.727797,0.0,2.80276,0.70354,0.805699,0.158031,1.28999,-0.158162,-0.1,1.0,0.275773,0.003642
-15.533229,536.178753,11.834751,0.49714,-4.298006,0.085452,1.0,-0.03915,2.232233,0.584031,0.712193,0.0,2.753358,0.699768,0.790155,0.150259,1.270628,-0.162812,-0.1,1.0,0.274923,0.003642
-15.335573,535.485294,11.860843,0.502051,-4.322391,0.086662,1.0,-0.037744,2.215884,0.611511,0.723591,0.0,2.753067,0.704842,0.787565,0.145078,1.272779,-0.163068,0.033333,1.0,0.262796,0.003642
-16.155495,568.872897,12.510663,0.503225,-4.339215,0.086341,1.0,-0.041418,2.237894,0.594945,0.719284,0.0,2.794457,0.70365,0.805699,0.15285,1.302903,-0.162161,-0.033333,1.0,0.275918,0.003642
-15.728857,581.330085,11.645788,0.501207,-4.564458,0.085533,1.0,-0.03572,2.24702,0.599112,0.719113,0.0,2.738248,0.711447,0.782383,0.147668,1.302647,-0.155867,-0.1,1.0,0.278257,0.003642
-15.496103,556.823147,11.141845,0.496187,-4.257805,0.084174,1.0,-0.040206,2.2413,0.591371,0.721248,0.0,2.698503,0.693497,0.782383,0.150259,1.305285,-0.162877,-0.166667,1.0,0.270437,0.003642
-15.310708,538.828386,11.480105,0.50964,-4.222139,0.087699,1.0,-0.042653,2.235665,0.592321,0.724885,0.0,2.718697,0.697534,0.790155,0.147668,1.327678,-0.165209,-0.033333,1.0,0.278065,0.003642
-16.385193,538.557565,12.924721,0.493992,-4.452574,0.085943,1.0,-0.041045,2.163392,0.599336,0.721086,0.0,2.861762,0.706476,0.80829,0.145078,1.280958,-0.158667,-0.033333,1.0,0.269416,0.003642
-15.805438,516.508209,12.129184,0.497606,-4.255844,0.087257,1.0,-0.038386,2.209863,0.623162,0.723819,0.0,2.774496,0.699604,0.792746,0.15544,1.269268,-0.164387,-0.1,1.0,0.271462,0.003642
-15.950909,530.780539,11.67821,0.505064,-4.32756,0.086847,1.0,-0.038961,2.221127,0.599472,0.72303,0.0,2.722575,0.701135,0.784974,0.150259,1.291008,-0.162016,-0.166667,1.0,0.280585,0.003642
-15.84636,525.383049,11.539296,0.502047,-4.318151,0.086436,1.0,-0.038535,2.211486,0.581163,0.723746,0.0,2.71673,0.697579,0.782383,0.163212,1.287414,-0.161546,-0.166667,1.0,0.271577,0.003642
