Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-20.172559,269.22702,-0.590582,0.69649,-65.843179,0.081087,0.999963,-0.014618,4.889843,1.299195,0.901209,0.0,0.330711,0.8599,0.331984,0.348178,1.620761,-0.01306,-0.166667,2.0,0.649394,0.012236
-41.196585,287.924171,-0.685321,0.713418,-63.61475,0.089873,0.998479,0.032103,4.690505,1.304333,0.901587,0.0,0.120878,0.843685,0.283401,0.356275,1.538501,-0.013262,-0.033333,2.0,0.657531,0.012236
-15.0594,264.605431,-0.745031,0.716647,-905.684503,0.069785,1.0,0.011389,4.564361,1.304797,0.903479,0.0,0.206519,0.830252,0.331984,0.388664,1.45262,-0.000917,-0.1,2.0,0.628887,0.012236
-23.681177,265.594976,-0.731531,0.705634,-86.057524,0.0983,0.999968,0.009964,4.763939,1.277336,0.908685,0.0,0.200506,0.836041,0.327935,0.364372,1.494049,-0.009715,0.033333,2.0,0.633324,0.012236
-27.049628,236.630045,-0.610324,0.709816,-37.810313,0.063588,1.0,-0.024857,4.526573,1.320357,0.903188,0.0,0.402537,0.837697,0.291498,0.380567,1.433726,-0.022155,-0.166667,2.0,0.650492,0.012236
-27.968739,256.149469,-0.734704,0.722925,-16.055097,0.066843,0.999986,-0.038329,4.744532,1.418395,0.902398,0.0,0.189586,0.864855,0.287449,0.368421,1.499648,-0.053868,-0.033333,2.0,0.704373,0.012236
-20.834255,254.578038,-0.79255,0.711034,-113.444941,0.056484,1.0,-0.014852,4.880237,1.32711,0.900808,0.0,0.236226,0.80274,0.279352,0.368421,1.449888,-0.007076,-0.1,2.0,0.619976,0.009789
-24.961726,236.709726,-0.830354,0.709634,-36.49845,0.057554,0.999996,0.007271,4.555474,1.330046,0.899681,0.0,0.205697,0.821756,0.271255,0.360324,1.408033,-0.022515,-0.166667,2.0,0.61618,0.012236
-22.888751,271.774907,-0.792162,0.703301,-138.817596,0.060862,0.999996,-0.023812,4.867306,1.333958,0.899334,0.0,0.197767,0.841995,0.295547,0.340081,1.507223,-0.006065,-0.033333,2.0,0.665136,0.012236
-30.386984,252.366978,-0.688393,0.723976,-29.886827,0.067581,0.999977,-0.043307,4.453514,1.306047,0.899281,0.0,0.188009,0.804604,0.315789,0.364372,1.415221,-0.026922,-0.033333,2.0,0.635824,0.012236
-32.715681,243.704863,-0.804286,0.726344,59.065863,0.055541,0.999986,-0.005567,4.666304,1.310513,0.90224,0.0,0.12853,0.808434,0.283401,0.376518,1.425344,0.013687,-0.033333,1.0,0.64558,0.009789
