Amplitude,Beyond1Std,Con,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,Rcs,Skew,SmallKurtosis,Std,StetsonK,Eta_e,Meanvariance,class
1.56037,0.44667,0.0,4434.95719,0.8481,0.19,0.03333,0.08913,-0.28665,-1.29679,1.00714,0.89363,36.84083,-12.91519,CEPH
1.65558,0.46,0.0,5333.68238,0.80873,0.21667,0.1,0.09569,-0.44419,-1.11338,1.0462,0.87073,60.82513,-14.06775,CEPH
1.47145,0.48333,0.0,3653.55892,0.87378,0.20333,0.03333,0.08528,-0.26779,-1.33314,0.99017,0.88803,41.6196,-19.87649,CEPH
1.55857,0.46,0.0,3264.19527,0.85885,0.18667,-0.1,0.04566,-0.32957,-1.19292,1.01154,0.87088,28.51936,-32.03198,CEPH
1.49421,0.46,0.0,8518.10426,0.81759,0.21333,0.16667,0.05719,-0.34117,-1.27029,0.9964,0.88423,70.04201,741.45237,CEPH
1.66094,0.32333,0.0,11129.07279,0.78527,0.44667,0.1,0.07639,0.48428,1.01337,1.02625,0.81329,146.21179,-34.32739,CEPH
1.51414,0.48,0.0,1811.69249,0.68294,0.23333,-0.1,0.05643,-0.49693,-1.09483,0.95837,0.88058,16.45712,20.66829,CEPH
1.75357,0.41,0.0,1492.09434,0.70808,0.31667,0.16667,0.07006,-0.54193,-0.46579,0.99327,0.81556,6.75321,18.66553,CEPH
1.59237,0.43,0.0,3554.93513,0.75294,0.26,0.03333,0.06872,-0.26212,-1.02528,0.96616,0.84689,23.53984,-70.1906,CEPH
1.57463,0.45,0.0,5744.97822,0.73281,0.22667,0.03333,0.07177,-0.48427,-0.97846,0.97107,0.86494,43.71036,300.87238,CEPH
1.68044,0.42333,0.0,59751.75104,0.74297,0.25333,-0.16667,0.07681,-0.31305,-0.99089,0.98271,0.87565,2091.59848,18.3833,CEPH
1.5699,0.47333,0.0,3621.54209,0.69491,0.25,-0.03333,0.04352,-0.50372,-1.00089,0.98891,0.86784,39.00246,-52.94903,CEPH
1.56464,0.39667,0.0,1392.61468,0.89083,0.26333,-0.03333,0.072,0.13265,-1.23845,1.01273,0.87139,12.04796,-39.59962,CEPH
1.58242,0.43667,0.0,1787.68798,0.83119,0.22,-0.1,0.0485,-0.25074,-1.10179,0.978,0.85303,18.36166,200.02729,CEPH
1.57845,0.46667,0.0,4611.34157,0.82476,0.20667,-0.03333,0.07475,-0.41692,-1.12381,1.01913,0.87037,36.18205,59.79899,CEPH
2.14137,0.28333,0.0,9866.6361,0.49598,0.57667,0.03333,0.09578,-0.36665,0.93463,1.02109,0.72641,136.88801,-11.61756,CEPH
1.59644,0.49667,0.0,6613.11393,0.75405,0.17333,0.1,0.09308,-0.46385,-1.05247,0.99907,0.86792,64.65345,466.53771,CEPH
1.57345,0.44667,0.0,6227.75308,0.69798,0.21333,-0.03333,0.06882,-0.57601,-0.96727,0.99104,0.86603,49.00572,64.55251,CEPH
1.57936,0.48,0.0,3124.97357,0.72498,0.28333,0.16667,0.06667,-0.61423,-0.8831,1.01493,0.85102,32.52214,-18.98384,CEPH
1.63061,0.47333,0.0,2675.04252,0.64312,0.3,-0.03333,0.03924,-0.72567,-0.67595,1.00057,0.84533,27.36381,36.30372,CEPH
1.60604,0.46333,0.0,4752.4577,0.79372,0.22667,-0.03333,0.04554,-0.45496,-0.95941,0.99962,0.85922,38.56301,-616.70273,CEPH
1.44156,0.41333,0.0,29917.69459,0.83577,0.22,0.03333,0.04403,0.03044,-1.06477,0.94022,0.88506,688.96337,12.50191,CEPH
1.60599,0.46333,0.0,1838.86435,0.61654,0.28667,0.03333,0.05303,-0.68753,-0.7256,1.00066,0.85046,27.13278,18.29928,CEPH
1.59851,0.47333,0.0,5999.11489,0.83732,0.24667,0.16667,0.07235,-0.30979,-1.12106,1.0036,0.86532,42.68573,-45.10344,CEPH
1.5962,0.45,0.0,10256.94084,0.70136,0.33333,0.03333,0.06761,-0.44064,-0.9316,1.01515,0.87689,86.96937,15.47352,CEPH
1.6266,0.42667,0.0,3085.01341,0.80221,0.22,-0.1,0.05931,-0.33612,-1.08128,0.99542,0.86692,30.488,96.87117,CEPH
1.6821,0.38333,0.0,2694.71358,0.88433,0.26,0.23333,0.04798,0.0009,-1.06522,0.99799,0.86576,38.51397,-36.13814,CEPH
1.7517,0.40333,0.0,3965.96637,0.83452,0.24,-0.03333,0.09293,0.06773,-0.99117,1.0065,0.86211,55.51078,-168.63012,CEPH
1.53539,0.5,0.0,3736.22715,0.69155,0.17667,-0.23333,0.08789,-0.50291,-1.13956,1.00855,0.88699,30.93575,44.00304,CEPH
1.86918,0.36333,0.0,8214.23127,0.73927,0.30333,-0.23333,0.08174,-0.11165,-0.70768,0.99373,0.83246,90.19171,-11.3213,CEPH
1.54796,0.44333,0.0,2256.11493,0.75931,0.22667,-0.03333,0.049,-0.39295,-1.12628,0.97777,0.87867,24.1877,-128.08188,CEPH
1.53202,0.17667,0.0,6548.2753,0.32371,0.82333,-0.03333,0.09239,3.27568,19.17125,0.9346,0.6444,78.84254,-14.26843,EB
1.81009,0.23,0.00336,32946.57894,0.46443,0.70333,-0.1,0.06579,0.23629,2.30974,1.0098,0.75176,620.04429,-13.28515,EB
1.92867,0.15,0.00671,19588.28828,0.20264,0.74333,0.1,0.08243,2.06824,3.5413,0.99941,0.70681,301.70354,36.85194,EB
1.79742,0.11667,0.0,49245.31505,0.29568,0.86333,0.1,0.06374,3.19309,15.9306,0.92557,0.6172,1769.92014,-151.98152,EB
1.69684,0.14667,0.0,12441.47432,0.22414,0.78,-0.16667,0.05318,2.40332,6.72331,0.86238,0.66884,411.7411,-21.78748,EB
1.65007,0.17,0.0,12561.79355,0.35338,0.86667,-0.03333,0.08338,4.23846,39.86881,1.03645,0.64871,346.64822,31.04887,EB
1.56865,0.12,0.0,58177.96528,0.35933,0.95667,-0.1,0.05096,6.08402,67.92088,1.14506,0.54955,1752.06438,100.33912,EB
2.119,0.18667,0.00336,31302.82873,0.27286,0.79667,0.1,0.07172,1.69378,5.20766,1.02767,0.65899,1163.03668,40.36509,EB
1.37908,0.23333,0.0,26145.75239,0.44427,0.74,-0.1,0.04854,-0.27844,3.82653,0.76296,0.74789,1240.9104,-47.67728,EB
1.79933,0.24333,0.0,24814.2622,0.39254,0.65333,-0.1,0.08347,0.30556,1.04466,0.84859,0.7611,662.17192,-8.35969,EB
1.72768,0.16,0.0,27013.44418,0.33439,0.81,0.23333,0.06171,1.44326,6.66228,0.82776,0.65648,740.63171,-11.23204,EB
2.2603,0.19667,0.0,23543.94328,0.33022,0.80667,0.03333,0.04824,-0.54328,8.92471,1.0745,0.64821,807.3787,-11.84571,EB
1.58986,0.23,0.0,18660.16474,0.53414,0.59333,-0.1,0.10582,0.48577,0.42252,0.95203,0.80537,606.96478,-15.52685,EB
1.97626,0.15,0.00336,11930.16536,0.19238,0.78667,0.1,0.08859,2.08396,3.55005,1.01418,0.70751,205.10944,25.91859,EB
1.88778,0.13333,0.00336,8081.52936,0.2893,0.89,0.03333,0.07616,0.08165,11.97943,0.9657,0.59904,96.97007,-169.58817,EB
2.123,0.13667,0.0,8474.07941,0.21545,0.81,0.03333,0.11132,2.62338,7.40578,0.93746,0.64796,167.15389,-238.23188,EB
2.26289,0.16667,0.0,30005.72676,0.39933,0.69667,0.03333,0.04709,2.06226,5.20554,0.97596,0.65461,638.90376,-23.40379,EB
1.53661,0.18667,0.0,41461.34775,0.29506,0.8,-0.1,0.08265,0.83468,4.68203,0.79497,0.69752,2526.5027,-530.49617,EB
1.62713,0.26667,0.0,11647.5066,0.36345,0.61,-0.1,0.0567,1.05404,0.7787,0.82487,0.78022,298.91626,28.81357,EB
1.97968,0.20667,0.0,23034.06946,0.39184,0.74,-0.03333,0.05377,0.3786,3.22151,0.93834,0.69422,845.18757,-26.8055,EB
2.00177,0.15333,0.0,17321.3601,0.38008,0.8,0.16667,0.08482,2.14326,7.1365,0.9853,0.68783,297.49726,623.99492,EB
1.7363,0.24,0.0,101564.99096,0.56916,0.51,-0.03333,0.06699,0.96501,0.4897,0.98849,0.81805,5297.06567,-470.45949,EB
1.90084,0.16,0.0,17574.77307,0.35736,0.86333,0.23333,0.08176,2.47018,15.19998,0.92604,0.61654,395.05708,180.06852,EB
1.89973,0.19,0.0,23450.25451,0.26427,0.74333,-0.1,0.07813,1.41695,2.66117,0.92604,0.70686,930.57939,-50.48675,EB
1.78801,0.26667,0.0,23202.07846,0.52356,0.63333,-0.03333,0.05305,1.03821,2.36318,0.93683,0.75678,970.59597,-21.61152,EB
1.80257,0.19667,0.0,90530.18133,0.42955,0.86333,-0.1,0.07898,-0.68276,11.46929,1.03024,0.6539,4928.41825,-27.88879,EB
1.56917,0.21,0.0,19492.40428,0.44717,0.76667,0.03333,0.06631,2.22682,11.63871,1.00017,0.75511,510.38916,35.51987,EB
1.84276,0.2,0.0,46311.65478,0.38082,0.77667,-0.03333,0.06261,1.1931,4.65874,0.90954,0.68902,2037.97235,74.75824,EB
2.05005,0.20333,0.0,35592.98368,0.31727,0.75333,-0.1,0.10159,1.10871,2.50016,0.99076,0.69914,1036.91941,-44.21116,EB
2.11932,0.16667,0.0,52359.54645,0.42611,0.81667,-0.1,0.11242,1.95355,9.362,1.11387,0.66193,1289.723,15.22467,EB
1.89379,0.13,0.00336,16300.19514,0.21724,0.90333,0.1,0.09744,5.32245,52.38569,1.10927,0.54256,420.74379,73.04858,EB
1.75428,0.21333,0.0,39871.69272,0.3401,0.76667,0.1,0.07136,1.34864,5.1026,0.98155,0.71316,1594.88517,-86.71913,EB
1.99579,0.15,0.0,41486.0571,0.19156,0.79,-0.16667,0.07848,1.80827,3.79441,0.9564,0.6522,1010.48618,-22.15929,EB
2.11872,0.08,0.0,19401.58502,0.09212,0.9,-0.03333,0.06859,3.87091,15.90203,0.90111,0.5224,306.68052,-25.49007,EB
1.68925,0.29667,0.0,8801.72842,0.58851,0.47333,-0.03333,0.06883,0.58436,0.67251,0.88957,0.79841,107.65126,-16.51461,EB
2.11929,0.12667,0.0,13286.45509,0.21746,0.87667,0.1,0.07422,2.80521,14.51941,0.86881,0.54865,349.99114,-15.52538,EB
1.74222,0.19,0.0,12953.72628,0.37467,0.60333,-0.03333,0.07355,1.36466,1.03919,0.98002,0.76728,328.0112,-168.46445,EB
1.63279,0.18667,0.0,8999.8764,0.5681,0.89333,0.03333,0.11779,2.81879,27.50844,0.98941,0.70856,187.15709,59.71215,EB
2.33529,0.12667,0.0,35459.98727,0.38922,0.72667,-0.16667,0.08247,2.18116,5.57699,1.03347,0.64887,1006.99433,50.44895,EB
1.79474,0.23,0.0,144313.49947,0.59037,0.54667,0.1,0.09677,0.84726,0.64295,0.96885,0.7973,12359.43486,-56.5069,EB
2.01492,0.15667,0.0,17272.89133,0.3435,0.78,-0.03333,0.03727,1.00867,3.26137,1.13801,0.72045,188.72881,20.22936,EB
2.05746,0.13,0.0,27337.58149,0.21606,0.80333,0.1,0.07164,2.43694,6.77223,1.04982,0.66977,816.9068,27.69016,EB
1.93121,0.14,0.0,7471.74451,0.23587,0.83333,-0.1,0.06128,1.63505,5.8567,0.89431,0.63043,122.114,-12.57424,EB
1.65719,0.21333,0.0,3901.86177,0.24931,0.68667,0.03333,0.04878,1.26899,0.35829,1.01027,0.81362,75.54768,115.0073,EB
2.1006,0.13333,0.0,18664.7888,0.44028,0.66667,0.1,0.05609,1.58552,2.54184,1.04288,0.71934,210.47283,58.2462,EB
1.71446,0.15333,0.0,20612.07322,0.2526,0.81667,0.16667,0.07348,2.02902,7.34847,0.82761,0.64413,940.59675,-13.09892,EB
1.81647,0.21,0.0,26834.76119,0.49616,0.80333,0.1,0.07074,-0.60649,10.6519,1.07707,0.70508,1088.65438,-22.21744,EB
1.57616,0.22667,0.0,93122.24712,0.38856,0.74333,0.1,0.06615,0.5265,2.83384,0.81268,0.73567,6860.63661,-11.41656,EB
1.69345,0.17,0.0,13146.12579,0.32404,0.65,-0.03333,0.06126,1.53866,1.88666,0.91151,0.7731,238.98676,406.09086,EB
0.87862,0.02,0.0,20526.30486,0.12866,0.99667,0.03333,0.06188,14.82534,246.31403,1.34219,0.27597,249.1523,24.29535,EB
0.82449,0.01,0.0,16246.98732,0.18804,0.99333,0.03333,0.05612,14.63286,241.70614,1.43949,0.32713,121.48929,72.55324,EB
1.80551,0.2,0.0,122033.59566,0.39129,0.85333,0.03333,0.07164,0.1818,9.02395,0.92519,0.65742,10166.68899,-122.97839,EB
1.73953,0.22,0.0,20436.37785,0.39,0.64667,-0.03333,0.09952,1.1657,0.66181,0.95657,0.78351,755.81226,-13.77479,EB
1.70742,0.22,0.0,21310.94997,0.33338,0.62667,-0.23333,0.05357,1.20555,0.18982,1.02803,0.81525,515.50185,40.76706,EB
1.92246,0.21,0.0,65203.05578,0.48557,0.80333,-0.16667,0.10442,-0.23496,6.17282,1.00939,0.68333,2259.50863,-19.27619,EB
1.9054,0.17667,0.0,18232.77834,0.34701,0.78,0.03333,0.08129,1.73061,5.35797,1.02632,0.7079,485.91481,37.69632,EB
1.49961,0.11333,0.0,7588.40552,0.28072,0.94,-0.03333,0.05034,6.97064,81.21204,1.11091,0.54219,97.88206,30.57906,EB
2.39359,0.19,0.0,98354.0119,0.27879,0.79333,-0.23333,0.08892,1.21401,6.52339,0.95112,0.61759,5168.86972,95.37239,EB
2.03227,0.16,0.0,47916.25031,0.37707,0.92667,0.16667,0.11294,1.76274,25.95673,1.07521,0.59623,1404.59549,22.72086,EB
1.71285,0.25333,0.00671,7965.36866,0.59197,0.70667,-0.16667,0.08542,0.14786,2.64644,1.02779,0.7923,58.86248,34.10502,EB
2.39219,0.20333,0.0,31370.01304,0.33867,0.76667,-0.1,0.05557,-0.26232,4.75999,1.04845,0.64465,531.95495,13.45448,EB
2.02036,0.29,0.0,32106.66045,0.67826,0.56,-0.16667,0.08188,0.2368,0.56817,1.10548,0.78626,668.15506,27.86662,EB
1.66717,0.24333,0.0,8356.69351,0.37448,0.58333,0.03333,0.07639,0.98664,-0.30492,1.0139,0.83871,204.2785,19.45495,EB
2.14684,0.12333,0.0,27573.7658,0.35748,0.89,0.03333,0.05898,3.80298,26.4894,1.10789,0.60951,588.51758,19.41214,EB
2.00159,0.11333,0.0,10942.68211,0.31275,0.8,0.03333,0.07178,2.25055,5.70072,0.93204,0.65371,259.67183,-35.18938,EB
1.66455,0.08333,0.0,12688.33389,0.09108,0.91,0.1,0.05579,4.29475,21.09529,0.88814,0.49971,116.10333,-20.79177,EB
2.00749,0.26667,0.0,17327.08885,0.51106,0.56667,-0.1,0.05475,0.93715,0.97031,0.98982,0.78505,262.37353,-16.88395,EB
2.4263,0.16333,0.0,11881.60839,0.36607,0.81333,0.03333,0.05369,1.58399,5.72143,1.07134,0.6293,218.84348,-1228.8673,EB
2.15681,0.25,0.0,35775.53699,0.47643,0.61667,0.03333,0.05413,1.29512,2.82658,0.96142,0.75881,1144.86607,41.78093,EB
1.65394,0.12,0.0,51550.5396,0.22295,0.94333,-0.1,0.05612,6.94896,83.96541,1.02341,0.49798,1611.74533,722.9572,EB
1.52962,0.13333,0.0,14484.34404,0.26362,0.91,-0.16667,0.05897,4.13291,29.23152,0.95785,0.57287,364.51398,-309.6014,EB
2.29048,0.13,0.0,25986.17844,0.18951,0.82667,0.1,0.0663,2.5132,7.01893,1.08105,0.61952,383.65918,26.68521,EB
1.33952,0.07667,0.0,8165.14416,0.13324,0.97667,-0.03333,0.05128,12.18623,185.40164,1.34714,0.35979,31.16596,43.1876,EB
1.87666,0.12667,0.0,56058.31852,0.23074,0.88667,0.16667,0.05944,4.08819,35.81107,1.15442,0.57291,2488.347,39.56385,EB
1.53703,0.20333,0.0,28255.99912,0.27892,0.74667,0.1,0.05235,0.44109,3.31333,0.75778,0.70317,797.89405,-10.04284,EB
1.57089,0.21667,0.0,15598.04598,0.28527,0.68667,-0.03333,0.06825,1.3543,1.18256,0.91088,0.79701,591.50985,-41.85944,EB
1.85383,0.18667,0.0,185725.21012,0.49436,0.68333,-0.1,0.05365,1.92296,5.8065,0.98636,0.7338,19248.1663,162.50681,EB
1.37526,0.19,0.0,4339.79222,0.3256,0.79667,0.03333,0.0858,1.15216,4.39161,0.71506,0.73441,98.31533,-17.38354,EB
1.6532,0.20667,0.0,5928.23329,0.32795,0.67667,-0.16667,0.06894,1.28095,0.56575,1.02848,0.81311,105.14639,159.09639,EB
1.69399,0.24,0.0,8119.56161,0.46538,0.5,-0.1,0.08356,0.99746,0.00873,0.97174,0.80803,90.95748,-73.5419,EB
1.79368,0.28333,0.0,13355.31951,0.58236,0.58667,-0.23333,0.08222,0.66881,0.85705,0.98935,0.79188,209.75937,-257.24521,EB
1.70138,0.15333,0.0,12197.74929,0.40946,0.70333,0.03333,0.07196,1.83559,4.18979,0.95294,0.73756,274.37251,148.79536,EB
1.97071,0.15,0.0,9466.04062,0.35944,0.73,-0.1,0.08499,1.60399,2.98185,0.98239,0.70077,156.52394,-59.28179,EB
1.84563,0.20333,0.0,111470.7002,0.51928,0.75667,-0.03333,0.08317,0.39193,4.18818,1.07677,0.71636,6034.0751,16.37779,EB
1.93895,0.2,0.00336,41896.76534,0.39746,0.74667,0.03333,0.07423,0.83444,2.37735,1.03846,0.72222,1544.57194,11.41621,EB
1.97394,0.18667,0.0,30750.80522,0.31731,0.77667,-0.03333,0.05675,0.73544,4.18779,0.97574,0.70532,663.16091,26.79218,EB
1.95387,0.13667,0.0,66628.80304,0.24151,0.87333,-0.23333,0.07486,2.40247,15.45816,0.92514,0.56916,2867.18577,-32.77015,EB
1.82548,0.11,0.0,11914.16272,0.2136,0.91667,0.1,0.07493,0.63194,22.63685,1.05309,0.51749,230.73366,257.45737,EB
1.81673,0.17333,0.00671,8393.25127,0.35235,0.81333,0.1,0.08259,1.53046,6.2799,0.93129,0.67567,126.24202,34.26956,EB
1.59717,0.26667,0.0,31483.66792,0.53158,0.40333,-0.03333,0.04238,0.77286,-0.59219,0.9938,0.85811,1047.16775,22.52221,EB
2.30449,0.14667,0.0,15796.97591,0.26613,0.83333,0.16667,0.11659,2.19881,8.00745,0.99889,0.62772,334.68304,-35.1124,EB
1.65156,0.14,0.0,13582.13756,0.19246,0.82,-0.1,0.05192,2.27917,5.91661,0.81722,0.63952,244.7414,-8.51063,EB
1.94001,0.18667,0.0,55036.93541,0.4615,0.69,0.03333,0.05775,1.22752,1.70305,1.00649,0.75237,2001.25495,-380.77674,EB
1.84914,0.11333,0.0,12350.97311,0.2405,0.81333,-0.03333,0.0747,2.87323,9.69958,0.86723,0.62879,148.05388,-10.45344,EB
1.70382,0.27667,0.0,59518.05921,0.56032,0.51,-0.16667,0.09111,0.83797,0.76946,0.91236,0.81858,2198.98121,-15.96819,EB
0.61263,0.01333,0.0,31535.4446,0.15141,0.99667,-0.03333,0.0557,15.17753,254.53462,1.11272,0.28586,716.9536,-1649.91345,EB
1.22432,0.08333,0.0,11628.3015,0.2673,0.98333,-0.03333,0.0775,9.66163,135.66864,1.12816,0.45183,73.07527,44.70849,EB
1.83899,0.12,0.00336,17032.9474,0.17779,0.85,-0.03333,0.05056,3.1799,12.78975,0.88412,0.59378,235.52203,-14.8652,EB
1.55084,0.11667,0.0,33520.51908,0.28719,0.92333,-0.1,0.07937,6.51907,70.89547,1.07136,0.53998,766.35021,-107.6025,EB
0.83123,0.05667,0.0,15623.2403,0.13627,0.99333,-0.03333,0.05738,12.61564,199.40122,0.98919,0.36058,201.52848,-353.61408,EB
0.3022,0.12,0.0,1401.57911,0.0459,0.96667,-0.03333,0.07384,10.18783,145.55041,0.28271,0.46941,40.02871,-3.43377,EB
1.05523,0.1,0.0,6327.41271,0.08371,0.94333,-0.1,0.05387,7.70889,97.89147,0.716,0.45106,115.25582,-225.04134,EB
1.17309,0.05667,0.0,7847.21678,0.05971,0.94333,0.03333,0.08116,7.19806,65.79529,0.75093,0.3991,95.67218,-25.63618,EB
1.22233,0.19333,0.0,7188.04517,0.17199,0.78667,0.1,0.07043,2.03886,8.66112,0.70572,0.71036,193.93279,-16.28727,EB
2.13328,0.17667,0.0,20931.66953,0.30302,0.78333,0.16667,0.06441,1.63692,4.36995,1.04453,0.66078,372.61022,43.6807,EB
1.70717,0.1,0.00336,4773.02424,0.29852,0.86333,0.03333,0.09742,3.08827,13.00102,0.86453,0.59955,64.05012,-21.19348,EB
1.3453,0.14667,0.0,48232.86504,0.19947,0.82667,-0.16667,0.08168,2.34821,10.68395,0.75835,0.64073,3123.65092,-20.18924,EB
1.67941,0.18333,0.0,11927.86932,0.35833,0.83333,-0.23333,0.05687,2.40689,15.06819,0.95286,0.67362,201.11639,53.35878,EB
1.89741,0.11,0.0,20635.36892,0.30359,0.91667,0.03333,0.07481,4.87332,43.71942,1.09275,0.56888,336.84942,136.81605,EB
1.49984,0.22,0.00336,19148.27278,0.43329,0.76333,0.03333,0.07414,1.16386,5.75282,0.80347,0.7382,552.25552,-9.58858,EB
1.922,0.14,0.0,54998.92377,0.33737,0.89333,-0.03333,0.07364,-1.27877,16.67633,0.92464,0.58775,3718.13846,-12.1283,EB
1.5879,0.21667,0.0,23722.55937,0.34691,0.80333,-0.03333,0.06546,1.29301,10.44719,0.86963,0.69464,585.70077,79.4799,EB
1.6545,0.23667,0.0,34131.78578,0.41177,0.70667,-0.1,0.09403,1.04413,3.63537,1.09194,0.79506,958.57413,13.51253,EB
1.99857,0.22667,0.0,42187.28943,0.37868,0.73667,-0.03333,0.09474,0.62847,3.00639,1.01814,0.74111,1419.72344,-30.71482,EB
2.05352,0.11667,0.0,2859.95784,0.26724,0.76333,-0.1,0.09464,2.35468,5.18771,1.00211,0.65774,24.99039,396.85854,EB
1.58379,0.27333,0.0,32692.42263,0.60324,0.54333,0.1,0.04981,1.20034,2.94144,0.9319,0.80047,768.65675,33.90964,EB
1.55553,0.21333,0.0,45843.39405,0.40963,0.93667,-0.03333,0.06178,4.10693,45.25498,1.11596,0.62171,1331.28989,216.87087,EB
2.0171,0.20667,0.0,27172.98759,0.59159,0.59333,-0.03333,0.05792,0.80064,1.34071,1.04242,0.77228,384.19414,21.64259,EB
1.44564,0.12,0.0,8976.85302,0.26118,0.93333,-0.03333,0.08817,5.87005,62.181,0.94337,0.52945,115.24147,-94.6111,EB
1.499,0.06667,0.0,22545.57667,0.2129,0.93333,0.1,0.09845,4.95668,32.96173,1.09971,0.45524,343.88127,46.34962,EB
1.58401,0.07,0.0,36462.90258,0.21827,0.95333,-0.03333,0.04763,9.86649,140.249,1.15306,0.39386,646.96305,108.47302,EB
2.15259,0.10333,0.0,3902.28815,0.24719,0.83667,-0.16667,0.0801,2.72609,6.99824,1.02669,0.60276,31.75758,70.76853,EB
0.89362,0.11,0.0,54498.65856,0.0898,0.89667,0.1,0.06765,6.22548,62.54752,0.62492,0.54291,3793.08224,-14.69144,EB
0.24131,0.06333,0.0,14124.82349,0.06858,0.98,0.03333,0.07538,10.54809,151.68273,0.26412,0.45013,1930.24751,-3.88554,EB
0.85667,0.10667,0.0,13411.14308,0.11162,0.94,-0.03333,0.06241,8.6464,113.45076,0.60784,0.46718,375.48082,-20.7266,EB
1.7321,0.11333,0.0,97477.69843,0.20184,0.92667,0.23333,0.06541,3.01681,25.31039,0.83964,0.53184,6462.23765,-23.19478,EB
1.74233,0.26667,0.00336,24991.79024,0.68157,0.39,-0.03333,0.08408,0.42474,-0.1189,0.95257,0.80979,793.36616,66.73862,EB
2.12049,0.09333,0.0,90620.59903,0.20556,0.92667,-0.03333,0.06546,-3.14827,53.09926,1.26302,0.47739,2575.63402,30.42547,EB
2.10505,0.21,0.0,21459.74517,0.50628,0.51667,-0.03333,0.07076,1.30002,1.63175,1.02599,0.75217,342.3812,18.95915,EB
1.82245,0.18667,0.0,29306.97774,0.28273,0.86,-0.03333,0.08971,3.29345,26.5479,0.96658,0.62714,577.64862,-78.84014,EB
2.38938,0.1,0.0,3291.66773,0.11345,0.88667,-0.16667,0.05069,3.05619,10.05742,1.0495,0.54729,27.83211,41.01271,EB
1.73474,0.19667,0.0,31997.60535,0.31593,0.79333,-0.1,0.05697,1.31796,5.24699,0.81163,0.68403,1209.2664,-42.90593,EB
1.79925,0.15,0.00336,10567.32109,0.25189,0.83667,-0.16667,0.07685,2.87207,14.66536,1.00227,0.60544,154.66774,46.38403,EB
1.87,0.28,0.00671,117954.57686,0.69898,0.45,0.03333,0.13203,0.66224,0.59352,0.99315,0.80606,6454.15987,16.15335,EB
1.73834,0.20667,0.0,4669.17102,0.37303,0.60333,-0.03333,0.07108,1.06894,0.10056,1.02357,0.82349,66.70044,17.07155,EB
1.66559,0.19,0.0,48671.20243,0.50047,0.83667,-0.1,0.09135,1.72672,8.80302,1.06633,0.74063,1183.99424,-102.78379,EB
2.07313,0.13333,0.0,8245.86979,0.25421,0.83,0.03333,0.06729,2.33621,5.45786,0.96583,0.64122,118.15836,28.43898,EB
1.80521,0.22667,0.00336,32011.65342,0.38543,0.8,-0.1,0.04496,0.74797,7.22966,0.89222,0.69318,796.82898,-11.64184,EB
1.69798,0.15333,0.0,8866.60753,0.16136,0.86667,0.1,0.06472,-0.2474,15.32053,0.82517,0.54689,144.36339,-24.92082,EB
1.83642,0.16,0.0,22181.07931,0.21769,0.90333,0.03333,0.06039,1.17629,16.17456,0.88208,0.54975,507.35359,31.81008,EB
1.10912,0.04333,0.0,192601.24548,0.20539,0.99333,0.03333,0.05642,12.76791,200.81296,1.21324,0.35557,12358.81735,16.48741,EB
1.5644,0.11667,0.0,12863.24999,0.18495,0.87333,0.03333,0.05252,3.49749,18.45495,0.8645,0.59848,379.60838,-17.41964,EB
1.3976,0.14,0.0,25160.59317,0.40924,0.97333,0.03333,0.07789,5.60879,69.60516,0.98851,0.58331,787.18941,-320.26857,EB
0.88104,0.09667,0.0,8208.64533,0.24974,0.98333,-0.03333,0.07077,7.79808,106.10461,0.70732,0.52541,202.14229,-14.94765,EB
0.58769,0.06667,0.0,8413.57265,0.13798,0.98,0.03333,0.07118,8.3211,99.27084,0.55642,0.4532,265.69245,-10.20721,EB
1.7425,0.15667,0.0,15344.85771,0.33818,0.81667,-0.1,0.04575,2.07907,10.55516,0.94112,0.70819,377.59934,-14.07044,EB
1.68331,0.10667,0.0,24632.00796,0.22586,0.92667,-0.1,0.09731,5.8391,50.10893,1.13105,0.51341,397.44282,26.07611,EB
0.99619,0.09333,0.0,5649.84849,0.05685,0.87,-0.03333,0.08854,3.38927,12.05843,0.43657,0.55391,184.56667,-5.37849,EB
0.76982,0.03667,0.0,27861.90636,0.14479,0.98333,-0.16667,0.06027,10.00828,129.7833,0.85756,0.37464,596.88817,-36.93106,EB
0.64435,0.03333,0.0,8402.90103,0.10383,0.98333,0.03333,0.0718,8.59608,86.21412,0.77796,0.35631,140.24185,-25.08682,EB
0.55305,0.01333,0.0,14856.96471,0.09339,0.98667,-0.1,0.07213,8.65083,82.27298,0.94037,0.36492,148.55262,-130.72439,EB
1.89012,0.20333,0.00671,52807.40398,0.54254,0.76667,-0.1,0.11944,0.15249,5.0119,1.01096,0.72499,2714.09189,-109.16764,EB
1.89331,0.19333,0.0,55386.61828,0.41835,0.78,-0.03333,0.07435,1.32351,5.58898,0.95159,0.7075,3177.34128,-30.89226,EB
1.66034,0.09667,0.0,33251.55021,0.24177,0.95,-0.16667,0.07932,8.10726,106.04655,1.15739,0.47037,987.33405,-64.04061,EB
2.11855,0.13,0.0,38785.30793,0.1741,0.84667,-0.03333,0.06508,2.91612,10.5764,0.97555,0.57433,1075.36842,-23.91,EB
1.81933,0.11667,0.0,24131.08662,0.30617,0.87667,-0.16667,0.07522,3.11777,15.86597,0.92967,0.57733,448.85689,-34.92923,EB
