Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-104.707101,238.228989,0.855221,0.729602,-42.68041,0.175699,0.994532,-0.183064,1.410563,0.854442,0.730994,0.0,0.367917,0.663982,0.53481,0.28481,1.277429,-0.015557,-0.1,2.0,0.421168,0.006232
-251.39934,301.177937,3.235047,0.667468,720.798841,0.116444,1.0,-0.107796,1.240813,0.835373,0.647843,0.022293,-0.730341,0.744842,0.617089,0.268987,1.538997,0.001033,-0.033333,3.0,0.422338,0.006232
-33.348519,256.947053,1.394852,0.685342,-18.388859,0.113779,1.0,-0.074085,1.149737,0.730503,0.658256,0.015924,-0.00888,0.705691,0.582278,0.231013,1.588362,-0.038376,0.166667,2.0,0.376801,0.001558
91.612621,259.982883,-0.101144,0.753923,9.922014,0.126451,0.972661,-0.120785,1.579434,0.889709,0.706527,0.0,0.322382,0.663637,0.414557,0.329114,1.303773,0.066885,0.3,2.0,0.475853,0.006232
37.476488,333.331709,0.98926,0.725148,11.560973,0.155747,0.999518,-0.183142,1.537094,0.842541,0.710829,0.006369,0.287905,0.697656,0.531646,0.275316,1.434223,0.060346,0.166667,2.0,0.427919,0.006232
76.332532,261.20561,0.996227,0.712401,13.984938,0.135215,0.999985,-0.166001,1.300938,0.745813,0.693986,0.006369,0.235141,0.688709,0.601266,0.259494,1.369964,0.049246,0.1,3.0,0.373555,0.001558
-297.658588,249.452666,0.970606,0.735396,14.772835,0.17039,0.99999,-0.128295,1.363625,0.795296,0.700094,0.009554,0.321585,0.677077,0.547468,0.291139,1.327394,0.045833,0.1,2.0,0.393816,0.006232
-26.337178,309.139964,1.397365,0.689382,-15.586165,0.128341,1.0,-0.118182,1.213542,0.828427,0.73634,0.022293,0.433147,0.730471,0.594937,0.246835,1.582739,-0.046867,0.033333,2.0,0.393121,0.006232
40.974542,257.187175,0.88037,0.698871,13.670881,0.164865,0.999895,-0.197137,1.225292,0.813722,0.718751,0.006369,0.213389,0.63983,0.509494,0.300633,1.283494,0.046802,0.1,2.0,0.412929,0.006232
-86.073087,348.071062,2.491078,0.665045,-17.303095,0.112199,1.0,-0.025717,1.225952,0.797204,0.67243,0.012739,-0.581107,0.73579,0.598101,0.240506,1.602523,-0.042524,0.1,2.0,0.398787,0.006232
44.233656,228.460046,-0.135748,0.769962,14.536423,0.119952,0.592704,-0.064852,1.459549,0.956798,0.680605,0.0,0.098497,0.648881,0.405063,0.332278,1.24775,0.044638,0.166667,2.0,0.480366,0.009348
-44.483285,260.337457,2.41402,0.678053,-38.736447,0.127752,1.0,-0.08081,1.149308,0.84706,0.65361,0.012739,-0.356543,0.73618,0.591772,0.246835,1.431861,-0.019005,-0.033333,2.0,0.429109,0.006232
263.96116,226.493882,0.146435,0.745869,52.172757,0.164952,0.561478,-0.156141,1.28891,0.936494,0.727586,0.006369,-0.069673,0.725926,0.43038,0.287975,1.504382,0.013914,0.033333,3.0,0.470301,0.006232
-56.772488,314.45781,1.057263,0.701084,-10.255456,0.118419,0.998802,-0.106204,1.515409,0.799454,0.702509,0.012739,-0.256255,0.713134,0.566456,0.303797,1.424802,-0.069537,0.166667,2.0,0.405907,0.006232
-85.999986,297.043787,2.402217,0.693633,172.663446,0.114014,1.0,-0.140961,1.228159,0.871361,0.685094,0.012739,-0.367332,0.76273,0.598101,0.272152,1.47646,0.004417,0.1,2.0,0.443237,0.006232
-56.946355,240.489421,1.522232,0.695342,96.869234,0.129044,0.999995,-0.120758,1.389118,0.775219,0.692774,0.003185,0.127498,0.652924,0.601266,0.272152,1.356774,0.00674,0.233333,2.0,0.378866,0.001558
-272.639526,271.119692,1.414215,0.694393,144.99973,0.141202,0.999926,-0.117306,1.327344,0.808796,0.657593,0.009554,-0.223401,0.705376,0.591772,0.262658,1.372067,0.004865,0.033333,2.0,0.396283,0.006232
-34.69574,241.126792,0.384962,0.721472,-21.200261,0.135294,0.987274,-0.163683,1.215076,0.799504,0.694354,0.009554,0.084761,0.684718,0.518987,0.294304,1.380144,-0.032298,0.1,3.0,0.406931,0.006232
253.084362,259.730671,0.144674,0.737324,35.454667,0.144034,0.955965,-0.130928,1.284536,0.865444,0.727418,0.003185,0.213363,0.684455,0.436709,0.28481,1.405302,0.019305,0.3,3.0,0.434189,0.006232
70.072503,286.926831,0.312005,0.717767,55.375852,0.115633,0.842249,-0.103137,1.341446,0.887624,0.684154,0.009554,-0.262058,0.700249,0.433544,0.297468,1.476201,0.012645,0.1,2.0,0.442155,0.006232
75.624327,266.933711,2.510038,0.692809,-25.343173,0.123048,1.0,-0.086284,1.310558,0.836372,0.6906,0.015924,-0.46471,0.728029,0.655063,0.234177,1.61219,-0.028727,0.1,2.0,0.404534,0.001558
-56.236121,281.784304,0.837954,0.706831,41.774809,0.1819,0.999998,-0.203208,1.29991,0.762151,0.684045,0.006369,0.133372,0.665916,0.544304,0.25,1.440398,0.015941,0.033333,2.0,0.362546,0.006232
146.208784,283.197509,1.461426,0.674562,-485.222232,0.131461,1.0,-0.107383,1.374566,0.755992,0.711751,0.015924,-0.352815,0.662712,0.620253,0.262658,1.456715,-0.001366,0.233333,2.0,0.382766,0.006232
-61.737816,262.877822,1.142006,0.691174,-26.454988,0.113432,0.999816,-0.110884,1.530346,0.796633,0.722974,0.0,0.013915,0.692257,0.579114,0.275316,1.412844,-0.026167,0.166667,2.0,0.400996,0.006232
