#Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp label
2.4663.17 -0.008720742889 0.93815153892 1.4600301361 0.74813051446 2.96283037332 0.848819674974 0.214152632624 0.902513028259 1.03772 0.833404533546 3.62982744058 0.858481681777 0.651363922007 0.849515858584 1.57966495759 0.935948403397 2.82195993917e+13 0.850770773477 0.0681275771454 0.938196239295 0.21 0.777261117245 2.68636668975 0.712898294332 0.341 0.947582857587 0.036 0.649762843779 5
2.4664.14 -0.0259683212326 0.773899915689 0.150048988763 0.916550976342 16.9460761021 0.814408779036 0.418622662871 0.594492570918 1.73893939394 0.889264802719 17.0693822239 0.837465840436 0.792235392711 0.916360323366 0.505653467289 0.789436629113 547097569221.0 0.779388462858 0.182617104096 0.770103791936 0.409090909091 0.81034796062 0.254806217267 1.0 0.709 0.810218289698 0.1305 0.778608431648 5
2.4664.17 -0.0266915652641 0.407624249173 0.109759816342 0.892946733281 23.849916342 0.489890392793 0.420705899004 0.722129983046 1.32210909091 0.412674865778 23.9850265581 0.562036626301 0.793504780779 0.663882153418 0.550809820625 0.798188191834 200314401622.0 0.876395597767 0.199179011567 0.416455177389 0.336363636364 0.679196950528 0.598014591545 -0.0555555555556 0.745 0.428186565412 0.1545 0.60824866447 5
2.4666.22 -0.0101126349055 0.884421192324 0.686490607893 0.711974512198 3.13453202957 0.911982779233 0.164481581942 0.674018353274 1.16419545455 0.613831980158 3.23781576949 0.921949841981 0.772544436645 0.866649935595 1.49669679588 0.495163148739 1.31108489844e+15 0.832844798 0.0695021171785 0.884014910512 0.281818181818 0.565539166522 5.3727333795 0.718518518519 0.66 0.795222585303 0.0465 0.768326974217 5
2.4668.11 -0.0086176423723 0.84081957765 0.49140775038 0.877622181195 8.59313233193 0.836626263693 0.19221887754 0.732871780783 1.34436363636 0.806173892638 8.80583430743 0.843944186176 0.778724577533 0.585661395761 0.286944435509 0.878910072525 2.57285397824e+14 0.789897321465 0.06776537919 0.841525599456 0.363636363636 0.746050377837 1.07223476321 0.707158558897 0.319 0.820912289697 0.0505 0.730312356528 5
2.4669.8 -0.0352867722852 0.864970470791 0.108101276074 0.756469129616 20.6884984833 0.800955337365 0.461050095427 0.762115279457 1.53048148148 0.801856582478 22.586880558 0.831000035013 0.730929698206 0.850203003378 -0.0502342153222 0.833280109785 914277412958.0 0.864900903402 0.254529369622 0.867171776348 0.388888888889 0.862409603546 1.56704723569 0.76372275438 0.911 0.457491306516 0.229 0.76446679804 5
2.4781.4592 -0.0306441896428 0.712254476263 0.0600028528005 0.782359462046 21.0449586732 0.836599902003 0.438480261392 0.611778939305 1.56222727273 0.712824187043 21.397002448 0.808715130916 0.784870547268 0.725428468943 0.145288912676 0.77675988502 284647889732.0 0.860174118263 0.209382229558 0.707955700883 0.333333333333 0.725385493114 0.785219159333 -0.0555555555556 0.772 0.621402330489 0.2045 0.82844912753 5
2.4781.4610 -0.0583657028892 0.7438826558 0.0931976474783 0.917672322991 16.0682841561 0.865074266966 0.379388807837 0.726708174925 1.98509848485 0.885472628864 18.0680718602 0.880332736655 0.709676763284 0.756386926515 0.309650184526 0.568343681041 48301785466.3 0.746657723426 0.351604721821 0.758939404713 0.416666666667 0.686354276877 10.0738750866 0.05 1.416 0.649262374363 0.2635 0.819099905754 5
2.4781.4619 -0.0500358159157 0.706332208143 0.136983627792 0.853848909346 19.5957956103 0.694773759331 0.254975273023 0.673952764102 2.0980530303 0.793670272072 19.6464370515 0.725371122576 0.795943043311 0.898066737544 0.28719969243 0.818597718131 60510828810.3 0.590663299083 0.298052362693 0.71043936548 0.477272727273 0.674350353535 0.381264099489 0.875816993464 1.031 0.731060527623 0.248 0.636994256491 5
2.4782.2063 -0.0641212101897 0.56122343078 0.134531872471 0.918829543459 33.1682249566 0.747034945182 0.318801589984 0.81004366534 1.13693939394 0.602191770829 41.3577165639 0.734064391749 0.639983193328 0.798550567565 1.03076928593 0.691602631442 23347607814.2 0.918660727039 0.465266415737 0.575908297971 0.363636363636 0.795970103509 2.31376975219 0.508491471137 2.052 0.485516269862 0.2925 0.657928909874 5
2.4782.2067 -0.0290299851039 0.850457390834 0.0798164046212 0.931073953236 27.2406088177 0.857681111032 0.252227293108 0.677406581165 1.34156818182 0.844528369304 30.1843289182 0.864000981274 0.720175223885 0.894472820083 0.129579186746 0.922663533422 255200316386.0 0.77262483534 0.221937095133 0.854072476839 0.416666666667 0.8473061877 2.68636668975 0.05 0.79 0.849733395917 0.1795 0.764110618052 5
2.4782.2077 -0.0310102693861 0.347687339154 0.172823781632 0.831583051552 18.2950326046 0.482143328029 0.382565629182 0.745807582856 1.28424 0.84983559482 20.3515038669 0.441309384595 0.717363990099 0.701687489816 0.245026518749 0.728698804532 251171855332.0 0.781131638 0.217199648012 0.357409382194 0.304 0.76459392816 3.32957110681 0.174393179501 0.945 0.451246737837 0.132 0.588246087744 5
2.4783.22 -0.025821369432 0.644293413854 0.207127061368 0.576175515297 13.7603785012 0.599623547337 0.313266165798 0.904545081635 1.28615151515 0.755348866048 15.729637619 0.604843438943 0.698095042615 0.867389842802 -0.562928299829 0.613694445418 810300453315.0 0.822836635149 0.181686784365 0.645717027361 0.310606060606 0.670350540584 5.41760722464 0.21446762761 0.903 0.555499486041 0.103 0.627072192373 5
2.4784.25 -0.00862564762124 0.834565369185 1.31608719202 0.671747371552 1.61147099071 0.80639919363 0.182962270414 0.882775116395 0.993088 0.683499126292 1.86997929634 0.786628250556 0.687683469599 0.707329607506 1.45360584025 0.554124095161 7.96056323399e+13 0.865754970005 0.0633818107623 0.836139758342 0.208 0.753050907191 0.225481158915 0.917953840541 0.345 -0.047619047619 0.029 0.868838364594 5
2.4785.14 -0.016319558952 0.812889840061 0.421314527273 0.62954371396 13.9796615751 0.81110838359 0.369917472299 0.805448415245 1.49306060606 0.606399017707 14.4133322049 0.786241833381 0.77398964919 0.721071839941 0.358622860179 0.550207726841 2.69755149531e+12 0.701139346139 0.122475075476 0.810770368596 0.363636363636 0.751670613444 17.6852473742 0.05 0.509 0.721145734734 0.0755 0.800398001817 5
2.4785.27 -0.0121856238295 0.502578094872 0.437806017935 0.649822386386 4.70765597502 0.817550240129 0.245408230739 0.842936426068 1.05220454545 0.699121326692 5.05928120764 0.854091135826 0.742538181588 0.740937006757 1.62039843568 0.447574702053 2.91528673682e+13 0.874553804791 0.0887969177916 0.501724911891 0.257575757576 0.676026755238 1.7909111265 0.05 0.476 0.410651693838 0.048 0.728391227865 5
2.4785.43 -0.0705731351401 0.938006808298 0.140598939455 0.938152475728 65.1483537044 0.916237442054 0.724272319449 0.820624699911 1.27328030303 0.878592227464 68.2567617992 0.93020248658 0.761659136557 0.875796275577 0.336824410606 0.82935983326 6998456683.97 0.85703384335 0.530821717051 0.937879609175 0.401515151515 0.836021139893 0.860100185936 0.875816993464 2.037 0.91017773477 0.4605 0.854485820037 5
2.4786.18 -0.0078039986113 0.812328215579 0.351383214891 0.704204344005 4.58473610684 0.720639403702 0.194157339586 0.472944999555 1.38663913043 0.783279481152 5.15142636361 0.706417265485 0.710214832751 0.661158388686 0.872964045732 0.799869888942 8.66300222589e+14 0.720529344602 0.0611434808588 0.8127788163 0.217391304348 0.567996616936 1.34318334487 0.905531797469 0.349 0.906517416472 0.035 nan 5
2.4786.25 -0.0270889275546 0.675514254357 0.264672875387 0.838691974597 10.4847876336 0.675385610821 0.220681258978 0.712725755331 1.70193434343 0.797271245886 11.632377726 0.564079629588 0.71927345627 0.703194328913 0.0899375885662 0.680205121317 3.1974397814e+12 0.540223000112 0.180657699615 0.66529921781 0.378787878788 0.856802219181 0.306549242708 0.91638175479 0.806 0.410872579799 0.139 0.82031405101 5
2.4786.29 -0.00652111753814 0.787648979778 0.987274177829 0.875984094811 1.42731688593 0.654341336196 0.12822351104 0.637222614763 1.20798148148 0.883325911875 1.59185219141 0.709753525308 0.715517986607 0.71170272721 -0.353655756096 0.73848081229 2.25008459533e+15 0.832044151839 0.0450180820692 0.786656298186 0.277777777778 0.716088968136 0.743028304631 0.475 0.315 0.353846153846 0.027 0.910957444991 5
2.4787.16 -0.00485632271376 0.700643189905 0.754082166803 0.602935749979 3.70175518093 0.810651890466 0.228073002837 0.797637464977 0.909391304348 0.760829993107 3.80331510436 0.822237949897 0.776691005957 0.902624380246 -0.358738573117 0.660106439847 4.41687072006e+15 0.634573836939 0.0367070642076 0.700588262069 0.34347826087 0.8849512229 1.34318334488 0.708684617511 0.193 0.543419921912 0.025 0.760870194647 5
2.4787.19 -0.00826611565975 0.87973113654 0.365451236462 0.91067688394 6.22643917659 0.873583151427 0.348250352068 0.84482986152 0.90357826087 0.821219200022 6.35571247619 0.881093848125 0.781768917574 0.928860125804 0.116503071017 0.879327218322 4.36605987974e+14 0.776970810862 0.0613409395105 0.879853526896 0.35652173913 0.910465756948 0.506947052214 0.548872180451 0.294 0.902078255462 0.046 0.811705572471 5
2.4787.21 -0.0155576754418 0.86683827513 0.182453654142 0.708972560698 6.83683050866 0.908315878517 0.316562196438 0.761498328537 1.58461931818 0.686784445683 7.47970794921 0.890389087054 0.729412268896 0.866878970421 -0.409811975269 0.720601631628 2.40708223931e+13 0.723208621411 0.103974508458 0.86631918042 0.278409090909 0.858035373574 0.816043641553 0.809336875424 0.494 0.868682429248 0.0535 0.881128582614 5
2.4787.28 -0.0395563815729 0.894008647726 0.19464936174 0.703411401028 4.9956009606 0.909583291355 0.29118435767 0.81370746462 1.8691173913 0.831139762731 5.67548004375 0.908217183761 0.702405705918 0.673345554037 -0.0464141986209 0.788321648838 2.3003491456e+12 0.845952376695 0.239786829457 0.890752238611 0.334782608696 0.69783834586 25.7443474434 0.658003339473 1.153 -0.0526315789474 0.1575 0.92547446618 5
2.4787.8 -0.00714936037919 0.818002880001 0.347677142057 0.901854874033 10.0215726459 0.849160840789 0.279095114967 0.788047401798 1.22662727273 0.872418144325 10.26490111 0.860485421127 0.779083489038 0.839899095608 0.0201027969336 0.764735034686 5.25116628576e+14 0.850778199138 0.0574998682479 0.815612648058 0.336363636364 0.900126668863 1.11931945406 0.606858491583 0.278 0.909578328895 0.0415 0.796280221193 5
2.4788.17 -0.0161659573765 0.615635735286 0.0968275338314 0.622733876919 12.5517099259 0.595379800875 0.565973402285 0.640692926449 0.976791304348 0.539703850678 11.7211630341 0.63707569044 0.854545277783 0.616350384618 0.8491302319 0.712578875415 2.84886054565e+13 0.823923360638 0.122670306904 0.613176852225 0.360869565217 0.873196610187 1.01580135462 0.726486778892 0.51 0.882636259737 0.047 0.926572926381 5
2.4788.18 -0.00901539951381 0.624272538532 0.423506684747 0.850644463848 4.25141994468 0.607750552892 0.313633722532 0.562245000267 1.13218695652 0.751881053621 4.61737297401 0.685706340045 0.734753968316 0.819392005975 -0.103677382927 0.707216182069 4.25192273875e+14 0.834780722217 0.0670863707969 0.616263104219 0.304347826087 0.771162280913 1.29796839757 0.718453713045 0.392 0.572952085298 0.047 0.749686864743 5
2.4788.25 -0.00578249513633 0.665952744028 0.753894923997 0.658702359324 3.08181699216 0.8579518443 0.295443345992 0.785743195387 1.00455217391 0.885444547211 3.16994420739 0.872626304411 0.775814903621 0.796857362897 -0.0647043748284 0.894033861756 2.24129314463e+15 0.839046718266 0.0422474877155 0.658464046445 0.321739130435 0.828046172218 0.359356751404 0.708921046817 0.216 0.792896944468 0.03 0.875642336122 5
2.4789.22 -0.00669633358553 0.692203171562 0.566261262384 0.910483929988 3.54875431052 0.692270530661 0.205962712584 0.821111261325 1.31773636364 0.593453371892 3.72600360914 0.71756124267 0.760038431754 0.758474458635 0.145377668516 0.707760134018 7.54046148542e+14 0.834345877703 0.0526252681335 0.697790128958 0.354545454545 0.798185321027 4.68397291297 0.660482337177 0.273 0.651953632784 0.039 0.717046075923 5
2.4789.25 -0.00705764997987 0.81071985624 0.682092757867 0.691104721499 1.82982860503 0.811010735094 0.169858782698 0.764627231404 1.34471818182 0.850497597506 1.88645466951 0.821692899168 0.774046283972 0.638772537234 -0.112096483913 0.796243577357 1.19726570251e+15 0.803787798546 0.0504649883358 0.808228356129 0.336363636364 0.871523823481 2.46250279894 0.549859555782 0.347 0.934168619674 0.0305 0.800714798951 5
2.4789.31 -0.0140724791085 0.892100718631 0.154940368361 0.884436130146 10.7971449658 0.894159067278 0.415184558886 0.897941697287 1.05275925926 0.856750247977 10.7828321122 0.88125196455 0.799059244641 0.868899632871 0.549198017707 0.873981737815 4.5107236762e+13 0.861726854734 0.101841554052 0.896431956746 0.324074074074 0.843248840868 1.6930022577 0.665971712277 0.413 0.941839576739 0.0665 0.840411041757 5
2.4790.13 -0.0187242138284 0.704178024518 0.196691319413 0.797299077026 12.4723428698 0.733939447268 0.394011322514 0.772776108889 2.08712727273 0.707218562154 12.967136213 0.730544743659 0.767550324652 0.807871859704 -0.165304337531 0.837156562538 1.32731828046e+13 0.593402699352 0.139958221543 0.695364370218 0.390909090909 0.651726751449 1.71306209907 0.689130886253 0.573 0.626677118761 0.108 0.727776545281 5
2.4790.20 -0.0172592614008 0.843386007767 0.158354890538 0.892769403619 11.7118987855 0.77490713783 0.446807828013 0.807671365149 0.967131818182 0.827000524 11.0945529049 0.81460132231 0.842403953625 0.733864158369 0.012607459047 0.716637712163 1.41076076793e+13 0.533001642721 0.129661378041 0.842812576945 0.431818181818 0.69706457679 3.13409447138 0.597353600192 0.502 0.860468934934 0.1165 0.734022119892 5
2.4790.23 -0.0166670397638 0.821139057012 0.135120030865 0.91593016232 14.5341562921 0.786211030028 0.422824921276 0.846540363689 1.10167727273 0.778181416905 14.5402743537 0.809324911603 0.797664228263 0.916937007933 0.448289698396 0.835785917696 2.21323255186e+13 0.722999402366 0.123066391245 0.82216886042 0.331818181818 0.75991373743 0.816043641553 0.720256750929 0.558 0.832052938423 0.0855 0.654843991427 5
2.4790.26 -0.0352260127873 0.904371544478 0.0398336585656 0.943141286618 24.8506494439 0.876239596286 0.607435770129 0.719634399424 1.04818518519 0.867602893371 24.6246881957 0.884410410392 0.805322613574 0.83993280002 0.243980912338 0.75227021079 874742133918.0 0.73190369045 0.254020159961 0.907089595051 0.439814814815 0.770536196042 1.23064062955 0.47526262001 0.86 0.914842596318 0.226 0.657284207821 5
2.4791.16 -0.0614421321958 0.568929056864 0.0313606276824 0.726109645195 40.085652783 0.64455229755 0.444474395626 0.584946751771 1.38585185185 0.584315994319 42.9584715007 0.600089608847 0.744634289893 0.837112134151 -0.19039506341 0.674824225184 108881056499.0 0.857615445547 0.43910757591 0.597114760185 0.37037037037 0.682391420691 0.847756976506 0.758422527122 1.598 0.774888021389 0.393 0.69975550006 5
2.4791.9 -0.111115476514 0.802417577507 0.0210936049276 0.854410076712 95.7092427507 0.697590530163 1.22350413135 0.774469281188 1.48595652174 0.831141179309 107.996117888 0.488686783384 0.707210381343 0.786385234041 -0.0574586094122 0.873536710668 5803685511.14 0.847971448297 0.830684272305 0.683374420802 0.333333333333 0.830843281453 9.62614730494 0.621603663661 2.524 0.427165481906 0.788 0.671191707482 5
2.4903.2391 -0.00866616614188 0.833363278933 0.70374290239 0.839974225341 6.20748190933 0.795460266647 0.159627501007 0.823778520775 1.02210869565 0.539920690692 6.32223498917 0.864374898821 0.783515730138 0.575296623648 0.23649820511 0.763372958529 9.32944045548e+13 0.822990122333 0.064948519352 0.834798730046 0.260869565217 0.870071823109 0.369368488497 0.138755980861 0.444 0.430362311797 0.0425 0.844411939718 5
2.4904.16 -0.0255653399823 0.716102550188 0.208891566665 0.931056759509 13.2114908921 0.802150731815 0.295440782576 0.7921661055 1.76704 0.863292359884 15.0824029725 0.811489970574 0.699011275002 0.759271689908 1.04191451078 0.684595324671 823465496155.0 0.887543755193 0.178178352836 0.71850871746 0.224 0.741369124962 1.01580135462 0.607142857143 0.753 0.689383938332 0.096 0.832575558703 5
2.4904.21 -0.0206207391823 0.730863666173 0.252862775155 0.847009217961 11.1840135844 0.769821007321 0.255450183468 0.814484617339 1.534688 0.888943119701 12.4172340833 0.763382473587 0.718746443894 0.727038456355 0.607321076222 0.837699492317 1.73589523615e+12 0.798029259944 0.146017928638 0.732480873034 0.296 0.737179350236 4.62753950438 0.401360544218 0.812 0.677771968276 0.097 0.88952213805 5
2.4905.28 -0.0104265283289 0.828300241283 0.434108996829 0.874979005415 6.17177883998 0.726176454728 0.348871945673 0.85749891588 1.05896 0.674756353686 6.46870744747 0.783221074604 0.761369957491 0.849170885769 0.451369611165 0.903524671926 2.67654417582e+13 0.839872964583 0.0759608456016 0.827304977583 0.352 0.894581072937 1.5361604075 0.767195767196 0.472 0.810178805538 0.06 0.692218958458 5
2.4905.36 -0.0341016272392 0.859974164489 0.125041793043 0.935052459442 13.5735462373 0.804471533538 0.337597271683 0.767134763599 1.5636 0.878178060567 14.3259239544 0.877043987278 0.756090143422 0.821338445269 0.161913267898 0.854267618854 175162758768.0 0.841634787902 0.232337387324 0.856397486795 0.36 0.809798636865 0.62401522596 -0.047619047619 1.016 0.927531576532 0.195 0.749463554348 5
2.4906.19 -0.0603828573786 0.833566209022 0.0663885080157 0.908248540735 55.4579995767 0.859930649338 0.429380560259 0.844023157437 1.24656818182 0.769483974983 58.7221077677 0.840825429125 0.753642628723 0.931545062362 0.65932729982 0.857239197878 15865063230.3 0.828255394239 0.453919438872 0.83675805417 0.454545454545 0.852073861309 1.97516930065 0.384259259259 1.645 0.815179628973 0.2835 0.80673612567 5
2.4906.26 -0.0229014186551 0.760965755312 0.589480334948 0.770641563394 12.5257937381 0.705621173913 0.198332274572 0.90580143666 1.62215942029 0.798466690359 14.2543190397 0.725796952086 0.701231912598 0.898717586811 0.592520174714 0.748009947735 2.04041308614e+12 0.887757075903 0.163481611117 0.759776602694 0.304347826087 0.816406287605 4.70114170706 -0.0526315789474 0.989 0.852542866176 0.0855 0.835929489244 5
2.4906.32 -0.00750925828418 0.830777946544 0.857082654431 0.890538684282 4.080637729 0.896850642248 0.18296846895 0.808318641105 1.1238030303 0.69165331593 4.28177000474 0.89983854307 0.7605146713 0.863014637492 0.0920667652343 0.771934677211 1.11262025546e+14 0.859680039843 0.0538505978055 0.830733995278 0.310606060606 0.887381053536 6.93978061519 0.05 0.305 0.785822369933 0.0385 0.816974790519 5
2.4907.21 -0.0153101529559 0.817426604717 0.974788337525 0.770028962632 1.78119277577 0.801657886821 0.162299941368 0.794148886347 1.39368695652 0.728909899959 2.07261030665 0.813301888097 0.685797918934 0.530254041422 -0.417985711279 0.704704578038 2.00106481274e+14 0.797959036742 0.0945028510428 0.818272418292 0.269565217391 0.65691481172 17.5507900715 0.567229297721 0.787 0.737998720369 0.061 0.768509293786 5
2.4908.14 -0.00956119443456 0.679914463374 0.201283068151 0.76567831093 16.3387135487 0.678028142295 0.183950581219 0.816726109075 1.25942608696 0.695851604262 16.3102065425 0.705169607228 0.799394745732 0.753745991719 0.333378421249 0.686021105181 1.79895099133e+14 0.828528616589 0.0771738875756 0.680122037103 0.34347826087 0.561996475247 0.491861920936 0.724394479768 0.349 0.714241265994 0.0575 0.610376106614 5
2.4908.16 -0.0235900127351 0.755290003104 0.0578705909199 0.683340374557 17.5038956264 0.772634178896 0.403197047827 0.723304057223 1.55426521739 0.76415724461 16.3146284438 0.790906744099 0.856170813696 0.735157805846 0.445797943664 0.613297665828 4.5559608973e+12 0.862247491735 0.176254216064 0.736653714485 0.430434782609 0.665718969147 0.844297474157 0.877370510019 0.603 0.78092665151 0.097 0.787714106664 5
2.4908.18 -0.0156432080193 0.746343788837 0.467645470458 0.923082932285 2.46720934111 0.814426602482 0.279098304911 0.856350412296 1.37320909091 0.904964529808 2.93888962659 0.85962000781 0.669924122496 0.850315602548 -1.00797701722 0.933171826135 5.81890337787e+13 0.81916567309 0.116199171277 0.74163764562 0.272727272727 0.884986319225 6.04432505194 0.681602903123 0.721 0.920560007961 0.0595 0.806623182967 5
2.4908.20 -0.0377457798015 0.888004650657 0.104428671594 0.918224005106 17.7656600801 0.913859733674 0.456565642206 0.770473110736 2.17107727273 0.834685595224 17.7724880851 0.919674763628 0.797693416703 0.868937427149 0.198409828021 0.835095270475 1.14992263441e+12 0.843899823686 0.241438993211 0.90095204023 0.440909090909 0.748570182076 1.90745319714 0.879945203002 0.916 0.684046389573 0.222 0.895610630809 5
2.4908.37 -0.0206315256832 0.640797267909 0.200463776118 0.885218312731 6.60116950603 0.815083003755 0.369673140966 0.864281377165 1.24813181818 0.881456943233 6.98607275506 0.842928344107 0.754033553687 0.737542418109 0.5672379614 0.653112323027 1.84575590929e+13 0.867929518317 0.136202392865 0.638485397767 0.336363636364 0.629586248657 1.02843856196 0.777830707491 0.623 0.882038543721 0.0905 0.790061306899 5
2.4909.16 -0.00548168822998 0.86915187484 0.87491825447 0.736944753874 2.11048192282 0.830837764527 0.189591728884 0.607843310469 1.187 0.833953199278 2.09346864522 0.836293290284 0.804485215605 0.853115747842 0.60548975262 0.786142035102 3.22266982488e+15 0.854385598609 0.0414265956264 0.868757528609 0.352173913043 0.821393679859 2.23863890813 0.632482876385 0.23 0.894271831991 0.03 0.877308210237 5
2.4909.17 -0.042468993315 0.816618685466 0.0695960122581 0.886661668928 40.1657981146 0.867216980363 0.331770769795 0.638871126829 1.30019806763 0.750116314963 39.5945077761 0.795851341466 0.809513962812 0.91382439625 0.436218625373 0.821730758878 384047571335.0 0.826057239914 0.304422257694 0.821006003378 0.434782608696 0.7764079096 1.03898944611 0.795533318003 1.087 0.759866050354 0.198 0.751537608067 5
2.4909.19 -0.0163991404191 0.849113046367 0.0862289742363 0.891308461005 7.80150512532 0.834826604091 0.444815220173 0.830302752435 1.06836956522 0.828478482255 7.21607874393 0.850748557142 0.862740182158 0.910711503669 0.316423697034 0.819272120867 2.22033496851e+13 0.777430645534 0.121264941142 0.849484288485 0.404347826087 0.880765708562 0.533186968285 0.856013973743 0.45 0.879125865802 0.095 0.756096171701 5
2.4909.21 -0.0356314723424 0.87383557668 0.165048977994 0.670917027947 5.48956317562 0.83527416518 0.261526643845 0.740305599149 1.68381666667 0.863264046416 5.63410805974 0.790874551103 0.777527049126 0.858959805777 0.277520304613 0.638892971007 2.28300644058e+12 0.857414024779 0.234843025668 0.878749792777 0.4 0.534406514893 1.42279759534 0.817954023785 0.898 -0.05 0.1795 0.693974860688 5
2.4910.14 -0.0114224802232 0.730950094779 0.196896417199 0.830065168792 13.6423580716 0.540741991058 0.281992278045 0.690659392787 1.33816203704 0.750322992936 13.9112846562 0.614929866735 0.782573429429 0.830245936798 -0.210845149895 0.882618963966 8.11771487117e+13 0.848287368443 0.0866117495206 0.717474751417 0.365740740741 0.859584733523 0.79006772026 0.555513364807 0.369 0.752254591048 0.068 0.879477163462 5
2.4910.29 -0.0725532613142 0.752194728045 0.039478859616 0.876922927071 28.6229986676 0.812648106064 0.561643394896 0.802127404774 2.25507272727 0.67566235894 30.6355176075 0.805314066927 0.745577510043 0.765344449343 0.0402017764086 0.849482101542 88693412141.4 0.893681303364 0.444493597991 0.766381146855 0.531818181818 0.86870291713 2.70880361232 0.669014454696 1.51 0.771615338194 0.459 0.68141619721 5
2.4911.19 -0.00958421327695 0.703020072941 0.318395360191 0.809126244764 13.5355288864 0.68900633884 0.30188466827 0.868982861418 1.40523611111 0.66715781512 13.575346891 0.576640596998 0.795659377113 0.770375383992 -0.0161973594992 0.852923354772 1.48859575073e+14 0.817761157669 0.0771082792936 0.705764304584 0.347222222222 0.784693530827 2.89079229219 0.706916901042 0.361 0.634709913386 0.057 0.804754839299 5
2.4911.33 -0.0160750330454 0.576581332208 0.152780990959 0.69588659342 8.764489637 0.608762777197 0.395796724664 0.779763123294 0.88256 0.743863027938 8.45612079691 0.64137705332 0.82710061721 0.5963865697 0.517126581892 0.735315415489 5.92622520284e+12 0.822597003937 0.116435751023 0.580272875287 0.366666666667 0.684296156655 1.08221913952 0.816734229507 0.46 0.309973858298 0.085 0.50367477063 5
2.4911.36 -0.0078111420532 0.686859438755 0.467518326822 0.716367723716 4.74020530619 0.569770943865 0.396300080615 0.727810120762 0.9521875 0.595647274108 4.71164200015 0.590329752111 0.802837701637 0.772694276575 0.263565936692 0.785031150501 3.36999004255e+14 0.80321582687 0.0542583895852 0.688131569311 0.359375 0.800538937361 1.56704723569 0.693639855273 0.253 0.814965716152 0.041 0.563125677211 5
2.4911.52 -0.0117858560345 0.870467724735 0.693708361835 0.691657056407 2.71069071961 0.771065739738 0.225568238056 0.608778227411 1.02426818182 0.773824937564 2.87058281523 0.807482598994 0.753551224083 0.899388408885 0.14401960163 0.804205638446 2.35364138702e+14 0.661245844812 0.0761007366942 0.870316321061 0.35 0.71829123779 0.617833730486 0.718518518519 0.514 0.36925170068 0.052 0.865499776438 5
2.4912.10 -0.0193420813288 0.87895431163 0.36849414029 0.809973782019 5.63209220189 0.814577437018 0.313852662167 0.860706351718 2.04931944444 0.801902273701 6.21371208704 0.82302939315 0.723305089478 0.757433903904 0.130744827937 0.801854887266 2.81966109052e+13 0.879200007273 0.120505823105 0.873166459685 0.333333333333 0.837074107032 5.3727333795 0.391893798757 0.677 0.678207635237 0.0845 0.830982605592 5
2.4912.7 -0.00502585608296 0.712149568092 0.820565889669 0.62486548917 1.28549223926 0.698736376982 0.178363957941 0.817265953682 0.960618357488 0.741437515846 1.38065856008 0.709231609538 0.742995289779 0.784480554454 0.102787236854 0.856497509046 3.08776677458e+15 0.845809268431 0.0373296553139 0.713453993732 0.314009661836 0.893347806208 6.04432505194 0.534209688651 0.216 0.812728530067 0.023 0.817027696337 5
2.5023.4626 -0.0780235548202 0.434401944573 0.0161106301553 0.674387610041 46.1672936743 0.428221579448 0.446392862625 0.776675792074 2.0568115942 0.591388455403 51.8643220702 0.475492614389 0.710343814042 0.784191569323 0.0588714175616 0.71177733977 41121577575.6 0.838624446858 0.514881207512 0.449641950121 0.420289855072 0.771305835917 4.34207165519 0.548872180451 1.659 0.506505593212 0.42 0.637377563368 5
2.5023.4629 -0.00660810981034 0.864645014482 0.571219445196 0.665769387329 6.23506817722 0.765820411965 0.157921335957 0.888820110694 1.11644927536 0.558370561935 6.20880256115 0.730307918454 0.801375846054 0.812530664914 -0.161701498568 0.798301318385 6.62012147145e+14 0.83772696429 0.050627985427 0.863510451152 0.425120772947 0.846728105913 0.358808754927 -0.0526315789474 0.264 0.94459833795 0.039 0.815268660444 5
2.5023.4631 -0.010079058788 0.797520459602 0.246269746387 0.496407724802 6.62455544758 0.850391692878 0.335044420443 0.845733896091 1.31158454106 0.631650520759 7.41577545034 0.850283332977 0.712858052751 0.763574944676 0.312103079075 0.806044392432 1.55003964015e+14 0.826969301635 0.0738263789203 0.792880411008 0.323671497585 0.691570460878 3.80568614381 0.298245614035 0.339 0.793402713211 0.05 0.813015565728 5
2.5023.4639 -0.00583284609078 0.739089188639 0.744687122324 0.792036939079 2.79628404866 0.845748211853 0.256686244872 0.728555704623 1.23412560386 0.654813271429 2.82406705278 0.860607903843 0.790149323341 0.810903825667 0.349600713797 0.686789717184 1.5649209814e+15 0.846614089308 0.0416240068658 0.74061719511 0.338164251208 0.706236656175 0.338008247395 -0.0526315789474 0.217 0.486885270888 0.03 0.751026654685 5
