Amplitude,Beyond1Std,Con,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,Rcs,Skew,SmallKurtosis,Std,StestonK,VariabilityIndex,meanvariance,class
46.35029422335265,25.0,0.0,94.53163367641777,11.555339334470126,20.967741935483872,400.0,16.55661995648659,30.776948025659948,69.28062343747102,23.536207326890068,7.581321064228933,72.24543568472583,49.271759045456044,quasar_lc
31.635768386883672,0.0,inf,98.92969359597737,54.5537376828196,7.272727272727258,0.0,42.19720276685099,52.336586896750624,72.97694627973537,27.200424621681808,1.8022988120844667,89.20031197486563,74.15079546141051,quasar_lc
42.490523687006146,8.823529411764696,,96.5098894761013,17.381118533915878,22.72727272727272,133.33333333333331,24.627738682156874,264.18003050605324,219.64021114756372,18.193893821527183,10.369040475297489,81.53516775713116,63.276873348260615,quasar_lc
19.99929690934942,0.0,inf,95.28617488837885,16.938679487185176,3.6363636363636385,200.00000000000009,3.8867640025663435,18.538891303855408,42.24184226994209,9.250603862576506,2.4468214321535435,59.908966666092255,4.636292238147179,quasar_lc
75.13760938962206,26.92307692307693,,98.1645667985032,58.977536030335514,20.967741935483872,1800.0,107.322911055009,67.48021834253821,123.23070995759548,43.867433201337356,21.88822961801499,97.90614152854151,91.40959191961096,quasar_lc
91.7758303953228,223.07692307692304,,99.68685675123642,35.93332141145997,72.82608695652173,600.0,239.3998860776304,117.59469333434444,105.41637656498199,71.07542308674438,55.488855968303874,97.79330979506508,99.05201901572414,quasar_lc
36.29030167301923,14.634146341463413,,99.3167300795544,9.447779502075244,3.703703703703707,0.0,10.947027234956922,667.8133388005974,32.152671986658696,7.544222846408227,0.935117668762556,94.29170462646557,59.44750648033047,quasar_lc
71.7100464961741,40.00000000000001,inf,99.6043551443026,44.52456354023778,34.84848484848485,200.0,100.63490380178526,153.69644845927343,96.31015242660496,55.846450958663866,18.56115128201746,95.86425527395323,122.51343249417569,quasar_lc
75.29992938406502,170.0,,95.79435120221143,16.31232220211145,65.82278481012658,120.0,7.482014332981062,100.23127428300774,103.92363585498184,47.634783705891415,31.792291456011977,88.03398735297058,599.1062378898291,quasar_lc
44.808635018845116,70.9677419354839,,99.93100583254021,35.02467549666365,15.789473684210524,66.66666666666667,46.034071327001755,187.8943599123428,1115.150474549085,19.96900182865472,8.70578837650194,97.86181166521034,70.50522997136683,quasar_lc
58.39584151221232,41.66666666666668,inf,99.48318421029995,17.693326542144252,57.446808510638284,600.0,50.65404350945633,337.8679145641647,178.3152163281154,41.0283378181856,13.225979378731056,97.5916184457653,68.14641876966195,quasar_lc
30.14015077343328,5.000000000000004,,99.85382574320677,4.183624905173232,19.230769230769237,0.0,7.388799880224528,23.96320704354413,78.9812871768532,5.879965948980128,2.5292939032180564,84.47836514087057,77.87870767513313,quasar_lc
92.93890145403137,218.18181818181816,inf,99.80488963482382,57.36261954477642,73.25581395348838,466.6666666666666,218.62097322442767,40.85687913758278,104.60105201108595,83.83017744404813,54.94045289962195,99.00521054132022,82.89986148875354,quasar_lc
44.982415045499735,13.636363636363635,,96.99011631828604,43.07586385745455,6.4935064935064855,200.0,388.18277986169517,271.77508987900904,192.88609631205966,53.091046280498034,2.7813015574961057,26.82413453656169,84.81978539684795,RRL
42.664683420427984,5.4054054054054115,,94.12070718129087,10.8809784342641,36.734693877551024,66.66666666666667,42.425787989526455,26.250960738508216,166.07225062151124,28.251863699271752,6.15452131452636,30.909449254910957,143.11578222401252,RRL
53.37567321618625,74.99999999999997,,98.29526302733922,35.846127460653406,23.913043478260878,200.0,48.29723067606557,132.39779968281343,130.025650549784,44.23265509235775,7.554671039392889,35.864011148248345,172.89473676504753,RRL
13.573726566838365,2.9411764705882213,,97.80304568579905,13.668488515541705,9.374999999999991,200.0,98.14686593534731,604.0322714151896,173.2931359877573,18.508606579728237,2.0092061487961725,36.298646051155146,58.134524709577214,RRL
46.01887094944053,6.250000000000004,,98.86668985276472,44.513202629847605,8.57142857142858,0.0,126.80776931289513,147.47392029655632,459.54929528880007,40.56331926003833,2.788302482740077,54.37774450878771,76.22611109625394,RRL
67.40876513474157,13.793103448275854,,99.64521588861014,35.88187215062432,43.33333333333333,0.0,144.4328401280776,62.325488686832465,136.4435268233789,40.68875649350143,11.156741032623529,66.01379492012825,100.84332242205349,RRL
1.626427594664576,5.4054054054054115,,97.9503307544517,1.1234715681701364,18.18181818181818,66.66666666666667,41.75200980512814,27.116887871004604,69.07867824487836,11.393915340285306,4.682068782533009,26.2949279952929,31.572620002141925,RRL
87.47058151119745,371.4285714285714,,98.3969498904585,42.704056679047106,63.736263736263744,200.00000000000009,232.9727083192237,95.55520076885405,101.29213076705594,72.64824479721716,61.10613705774829,18.686262908948084,116.70226779844636,RRL
47.16245721925807,3.030303030303033,,93.96032310281521,42.67404959642518,29.62962962962961,28.57142857142857,124.65073349847427,289.71747727527475,43.876430477263966,37.92523938548745,6.138887982219623,38.94039769419498,64.79171211729094,RRL
43.77867148344187,9.090909090909099,,95.17833626394938,20.985251635090176,40.54054054054054,133.33333333333331,135.54313739374496,66.29681422521033,135.07049100588543,29.42368292428616,5.194923758200195,38.42503656504976,81.908415270049,RRL
71.2159878077539,16.666666666666682,,97.18393990459795,39.93818356408332,47.94520547945205,80.0,151.84429977761147,92.27232645755413,94.12358327847122,55.5700430760729,17.361746569210162,38.49678028850888,78.93776020015503,RRL
86.80019448903067,88.88888888888891,,99.58155135115204,59.943875927396014,50.64935064935065,80.0,146.3045188082551,133.8922690061647,103.19192727180004,78.71687539615647,26.835135375524107,62.131254886907385,61.84227598854661,RRL
27.598855218102194,7.692307692307699,inf,62.30064248354492,16.823442285752584,4.597701149425292,0.0,43.226016235325176,89.79841038880807,48.87427994046875,22.963496045581962,9.60473383322984,39.43342355915202,107.29145813792887,RRL
15.599719507471374,69.23076923076923,inf,79.26510236237591,21.06881078008689,9.41176470588236,0.0,69.69784920994128,226.91774060820248,105.1083338864138,7.894763772756593,22.540977784485396,82.23249452281605,84.44101093261699,RRL
63.807279078009174,40.90909090909091,,99.00721218638591,26.827237746099552,47.61904761904761,120.0,70.73561389523094,101.34303009844722,105.45601330197191,39.20722559247485,12.04891387686415,50.217508459460106,46.874641127294254,RRL
32.595229740036395,7.894736842105257,,89.85387078080433,10.829556700825943,44.230769230769226,0.0,103.58899889673141,66.6868427979215,168.14553677451119,12.630980507161011,3.4459471840321347,16.672883707152213,86.5978925993127,RRL
45.1332393598506,21.05263157894737,,98.43809446106042,8.261826628409622,45.283018867924525,0.0,72.43228211731557,402.90685596439795,124.11866629170255,19.97117788437734,5.9973634263117335,28.54632605855852,67.2365678748951,RRL
78.51164983994207,153.33333333333334,,98.60741314026579,42.18599935368038,49.27536231884058,0.0,292.75492398300094,108.59547179340206,104.01778358362972,67.05803270109915,26.79569390841939,64.9471262170497,140.6928924474715,RRL
87.02940851867962,325.0,,99.70350588076694,66.40393597118346,51.72413793103448,133.33333333333331,202.891209893862,104.65469545484757,100.68482296821007,79.22562851522865,50.469312569375184,60.6853495551387,113.41337642352218,RRL
67.06341619133444,55.555555555555586,inf,99.12995201698263,54.39507501722104,30.158730158730158,0.0,22.65134740500908,175.15613691356785,83.35368429234221,52.68075479300583,4.383778611314047,19.96202637578445,522.3400185442515,RRL
