Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
209.00439,531.046991,0.290669,0.628928,228.010013,0.076534,0.964206,0.01294,2.021849,1.043291,0.775311,0.002519,-0.179959,0.744683,0.478697,0.310777,1.488544,0.003266,0.033333,2.0,0.510967,0.001824
167.5073,470.054017,0.196685,0.633062,116.067577,0.075322,0.811092,0.004848,2.104206,0.961048,0.781453,0.0,-0.133096,0.739349,0.493734,0.320802,1.438677,0.00637,0.033333,2.0,0.482437,0.001824
109.940517,481.192081,0.165952,0.631607,346.294879,0.075414,0.933244,0.008249,2.055079,1.016449,0.779039,0.0,-0.142144,0.749185,0.47619,0.308271,1.464565,0.002163,-0.033333,2.0,0.513416,0.003649
409.864748,467.770448,0.206675,0.634838,131.994515,0.072094,0.802519,-0.004245,2.056401,1.019355,0.78071,0.0,-0.130137,0.743274,0.478697,0.328321,1.445967,0.005631,0.033333,2.0,0.512524,0.001824
274.85919,491.473007,0.214314,0.633865,557.214326,0.071682,0.802863,-6.7e-05,2.061786,0.942538,0.779799,0.0,-0.124849,0.736962,0.486216,0.325815,1.435371,0.001323,0.033333,2.0,0.483374,0.003649
216.138052,467.818986,0.212438,0.630023,-96.832715,0.076367,0.865066,0.006829,2.030911,0.99155,0.771227,0.0,-0.156422,0.741677,0.481203,0.315789,1.452456,-0.007659,-0.033333,2.0,0.494894,0.003649
343.498421,494.127547,0.242556,0.624883,-110.665348,0.07426,0.951977,0.005616,2.099222,0.998503,0.777953,0.0,-0.146765,0.740291,0.481203,0.305764,1.443097,-0.006689,-0.033333,2.0,0.507208,0.003649
-347.089838,500.314746,0.289932,0.627166,180.586843,0.072672,0.814057,0.007626,2.100922,0.96137,0.78071,0.0,-0.113519,0.736857,0.483709,0.300752,1.481465,0.00408,0.1,2.0,0.492195,0.001824
371.045495,457.282788,0.211379,0.636199,264.554391,0.075807,0.89897,0.010479,2.065894,0.98902,0.775593,0.0,-0.146415,0.742465,0.486216,0.310777,1.416166,0.002806,-0.033333,2.0,0.499909,0.001824
-333.409306,481.023892,0.154911,0.633358,1327.67073,0.076139,0.932231,0.004073,2.047171,1.033792,0.780301,0.0,-0.153166,0.745491,0.471178,0.318296,1.445578,0.000562,0.033333,2.0,0.517695,0.003649
-77.562679,487.199249,0.181548,0.629334,-100.272193,0.078636,0.867931,0.009486,2.06359,0.980967,0.774046,0.0,-0.123882,0.743888,0.493734,0.315789,1.410469,-0.007419,0.033333,2.0,0.502578,0.001824
483.340997,500.749532,0.083732,0.630245,-368.327877,0.073369,0.926986,0.007645,2.117569,1.009142,0.781394,0.0,-0.150835,0.740658,0.473684,0.323308,1.415603,-0.002011,0.033333,2.0,0.506673,0.001824
-253.145726,458.398471,0.21241,0.629911,517.404007,0.072201,0.970689,0.008748,2.03293,0.992423,0.78077,0.0,-0.177189,0.738804,0.486216,0.313283,1.432765,0.001428,-0.033333,2.0,0.484802,0.001824
544.173544,472.924161,0.12481,0.626724,299.06897,0.073962,0.898665,0.002745,2.055477,0.950591,0.772378,0.0,-0.150803,0.734461,0.478697,0.325815,1.45841,0.002456,0.033333,2.0,0.475091,0.003649
-337.669697,501.389853,0.202602,0.630538,-232.378675,0.072873,0.952535,-0.000311,2.088773,1.027421,0.784058,0.0,-0.142015,0.74289,0.471178,0.320802,1.460517,-0.003197,-0.033333,2.0,0.512898,0.003649
-679.968893,463.162379,0.229062,0.631268,413.097735,0.077462,0.858287,0.012292,2.03103,0.963881,0.776235,0.0,-0.163341,0.737585,0.491228,0.310777,1.42715,0.001785,-0.033333,2.0,0.500053,0.001824
165.343354,490.179887,0.213017,0.622103,157.837936,0.069574,0.952814,0.008642,2.077344,1.005249,0.778848,0.0,-0.169185,0.738621,0.486216,0.303258,1.459899,0.00468,0.033333,2.0,0.521753,0.001824
-2349.181857,470.855894,0.103505,0.63155,770.582187,0.077691,0.858843,0.005151,2.037439,1.037631,0.777057,0.0,-0.160262,0.747445,0.473684,0.323308,1.443064,0.00097,0.033333,2.0,0.521038,0.001824
305.597629,519.392461,0.171216,0.635623,1050.757296,0.075106,0.920352,3.5e-05,2.071253,1.040514,0.779968,0.0,-0.133102,0.736366,0.453634,0.325815,1.426432,0.000701,-0.033333,2.0,0.519282,0.003649
375.20159,470.264368,0.192326,0.62584,-604.354536,0.075167,0.97723,0.01179,2.043932,0.998095,0.7736,0.0,-0.192017,0.743687,0.47619,0.318296,1.400015,-0.001231,-0.033333,2.0,0.512047,0.003649
-270.007661,458.899525,0.18976,0.63333,19568.547341,0.076429,0.953304,0.002164,2.035308,1.006264,0.768045,0.0,-0.146442,0.739809,0.483709,0.330827,1.440824,3.8e-05,-0.033333,2.0,0.506653,0.003649
235.748621,477.79246,0.238513,0.623198,-69.395283,0.075044,0.971487,0.006405,2.018858,0.98222,0.773384,0.0,-0.168437,0.733498,0.47619,0.310777,1.447106,-0.01057,0.033333,2.0,0.49329,0.001824
1116.260225,480.476152,0.245922,0.629251,-1753.42794,0.068943,0.934849,0.005235,2.033749,1.009329,0.769672,0.0,-0.155447,0.739879,0.481203,0.318296,1.44229,-0.000422,0.033333,2.0,0.506607,0.001824
430.446131,455.349302,0.216052,0.633596,181.774149,0.071637,0.915265,0.003948,2.120953,1.046696,0.777206,0.0,-0.140172,0.743356,0.478697,0.315789,1.470929,0.004089,0.033333,2.0,0.526762,0.003649
146.247526,464.60407,0.175475,0.633175,-272.052062,0.075802,0.925313,0.004142,2.025992,1.019191,0.772531,0.0,-0.159425,0.74191,0.481203,0.315789,1.421077,-0.002727,0.033333,2.0,0.510871,0.003649
155.249351,453.164338,0.191553,0.634673,-595.510517,0.072183,0.829027,0.001121,1.987409,0.960659,0.77964,0.0,-0.14118,0.742915,0.491228,0.313283,1.460242,-0.001248,-0.033333,2.0,0.480236,0.001824
389.096655,434.123472,0.167466,0.634429,-698.892994,0.075598,0.780315,0.008147,2.027757,0.97172,0.772111,0.0,-0.133201,0.743066,0.491228,0.305764,1.451277,-0.001063,0.033333,2.0,0.489925,0.001824
333.786475,507.685089,0.304439,0.628205,1093.892562,0.071568,0.988303,0.007375,2.053909,0.986868,0.772022,0.0,-0.170961,0.735616,0.493734,0.318296,1.407702,0.000672,0.033333,2.0,0.502053,0.001824
82.306157,479.0841,0.163125,0.628947,-2051.200015,0.070746,0.952555,-0.00297,2.107367,1.002742,0.778909,0.002519,-0.168531,0.737338,0.468672,0.313283,1.399952,-0.000359,-0.033333,2.0,0.504711,0.001824
285.984217,487.711584,0.11245,0.633454,-165.325679,0.067318,0.867538,-0.007708,2.061213,0.958919,0.775896,0.0,-0.145938,0.736168,0.47619,0.313283,1.421425,-0.004453,0.033333,2.0,0.482446,0.001824
-361.264763,476.084321,0.195732,0.629223,-142.330376,0.070217,0.970252,0.001943,2.05683,0.964329,0.775722,0.0,-0.173347,0.74242,0.501253,0.310777,1.432393,-0.005216,0.1,2.0,0.478775,0.001824
471.52599,501.641531,0.234377,0.628441,293.57871,0.074023,0.938083,0.002938,2.132107,0.99339,0.776426,0.0,-0.13774,0.738743,0.483709,0.320802,1.448098,0.002516,-0.033333,2.0,0.497536,0.003649
447.456528,488.960976,0.132237,0.627754,182.881698,0.072388,0.854811,0.000517,2.025315,1.05073,0.777782,0.0,-0.13818,0.754065,0.461153,0.315789,1.44978,0.004123,-0.033333,2.0,0.524644,0.003649
-262.30489,450.553308,0.241588,0.625471,160.400661,0.069896,0.950933,-0.000984,2.102975,0.968076,0.773313,0.0,-0.139541,0.740556,0.481203,0.315789,1.440211,0.004617,0.033333,2.0,0.493736,0.001824
-454.199273,479.985627,0.130234,0.630855,-1153.566782,0.084049,0.799489,0.015178,2.029167,1.008105,0.773236,0.0,-0.125873,0.747006,0.458647,0.313283,1.457219,-0.000648,0.033333,2.0,0.500947,0.001824
-217.836794,469.715925,0.10997,0.630513,89.633801,0.070849,0.57942,0.002479,1.9878,1.034473,0.768551,0.0,-0.094775,0.74418,0.453634,0.310777,1.465056,0.008302,0.033333,2.0,0.517624,0.001824
164.964846,478.893274,0.166643,0.628126,110.454163,0.072556,0.730479,0.004814,1.99825,1.012994,0.771576,0.0,-0.125495,0.740566,0.481203,0.320802,1.437738,0.006705,0.033333,2.0,0.516217,0.003649
182.739568,505.79352,0.251075,0.632449,-1777.230427,0.077835,0.839945,0.011065,2.072579,1.024013,0.779375,0.0,-0.124459,0.741961,0.481203,0.313283,1.427492,-0.000417,0.033333,2.0,0.514187,0.001824
