Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
496.290473,592.987713,0.1791,0.654277,-36.463335,0.055766,0.911003,0.047104,1.359355,0.787442,0.807797,0.001949,-0.246101,0.615261,0.483495,0.308738,1.242154,-0.016873,0.166667,2.0,0.393787,0.001773
-68.149262,555.231822,0.276288,0.645788,-22.563525,0.059786,0.983539,0.061185,1.369686,0.758829,0.812475,0.005848,-0.212331,0.600075,0.471845,0.287379,1.268006,-0.026595,0.233333,2.0,0.375021,0.001773
-1010.633209,539.807163,0.254795,0.642497,-35.728866,0.059796,0.933453,0.043006,1.391613,0.766857,0.803835,0.0,-0.229498,0.610761,0.464078,0.300971,1.259509,-0.017094,-0.033333,2.0,0.387569,0.001773
132.820088,588.077574,0.400624,0.652846,-48.202016,0.058548,0.973412,0.038821,1.380497,0.792076,0.80242,0.001949,-0.226859,0.608575,0.500971,0.291262,1.286242,-0.012626,0.1,2.0,0.395631,0.001773
-146.610188,627.007903,0.521702,0.64423,-20.142378,0.065081,0.991233,0.057164,1.331313,0.783483,0.797557,0.005848,-0.284479,0.611958,0.504854,0.287379,1.290624,-0.030382,0.3,2.0,0.394351,0.001773
-69.113054,649.900389,0.325115,0.639857,-24.447982,0.062369,0.992377,0.055492,1.406044,0.763682,0.79999,0.001949,-0.236752,0.615162,0.47767,0.302913,1.304219,-0.025162,0.033333,2.0,0.387462,0.001773
-189.759707,532.455303,0.285888,0.648054,-33.630641,0.059486,0.772112,0.045199,1.334208,0.803539,0.810712,0.001949,-0.205014,0.615673,0.48932,0.28932,1.23806,-0.018307,0.233333,2.0,0.403944,0.001773
109.507932,650.621265,0.292258,0.649921,-26.593746,0.071748,0.909325,0.068927,1.352269,0.793933,0.79005,0.003899,-0.28011,0.608256,0.479612,0.306796,1.225167,-0.022872,0.033333,2.0,0.388364,0.001773
-204.403944,557.794401,0.227781,0.646788,-29.382952,0.05257,0.820317,0.04683,1.353011,0.78735,0.793953,0.001949,-0.164906,0.603671,0.48932,0.306796,1.248418,-0.020545,0.1,2.0,0.39651,0.001773
-478.478458,587.864804,0.322312,0.649385,-17.717465,0.063346,0.919843,0.066883,1.384217,0.802929,0.797597,0.001949,-0.239759,0.624643,0.469903,0.285437,1.304139,-0.035256,0.233333,2.0,0.411736,0.001773
-461.708097,534.838284,0.573165,0.630134,-27.951883,0.06059,0.998329,0.051776,1.39811,0.798181,0.799743,0.003899,-0.359114,0.63921,0.524272,0.31068,1.299666,-0.022868,0.166667,2.0,0.396384,0.001773
-184.433224,662.743437,0.306039,0.649361,-33.461382,0.065313,0.745062,0.066003,1.333584,0.782523,0.799639,0.003899,-0.16686,0.61788,0.516505,0.302913,1.246175,-0.018465,0.166667,2.0,0.396207,0.001773
1197.371807,598.194711,0.264482,0.654578,-30.116256,0.061779,0.797836,0.047412,1.360038,0.790827,0.795363,0.003899,-0.139627,0.612737,0.475728,0.295146,1.253291,-0.020346,0.1,2.0,0.404051,0.001773
119.155661,572.62362,0.267002,0.645484,-32.643693,0.056204,0.983936,0.059128,1.339347,0.761521,0.801307,0.003899,-0.288751,0.617321,0.473786,0.304854,1.25023,-0.018911,-0.1,2.0,0.381551,0.001773
-160.86858,500.936458,0.318728,0.641399,-30.407284,0.066469,0.944879,0.058362,1.413714,0.785016,0.798453,0.001949,-0.2116,0.612105,0.52233,0.314563,1.233536,-0.02013,0.233333,2.0,0.392155,0.001773
-126.776868,495.155039,0.299742,0.639732,-22.094897,0.061867,0.996132,0.056234,1.348411,0.756254,0.804369,0.003899,-0.267429,0.607553,0.479612,0.283495,1.260759,-0.027497,0.166667,2.0,0.378853,0.001773
-55.996695,545.362527,0.448142,0.647803,-13.382568,0.048054,0.986822,0.049781,1.346289,0.771637,0.801041,0.001949,-0.222521,0.617819,0.514563,0.297087,1.278653,-0.046166,0.1,2.0,0.378377,0.001773
-41.006145,549.713004,0.138163,0.6577,-19.243559,0.056612,0.769465,0.051577,1.408679,0.819833,0.801381,0.0,-0.186846,0.618109,0.471845,0.300971,1.253191,-0.03212,0.166667,2.0,0.413742,0.001773
-80.56355,516.81117,0.19802,0.645279,-19.490706,0.060888,0.840773,0.044173,1.364801,0.763666,0.798928,0.001949,-0.191216,0.611146,0.471845,0.287379,1.240314,-0.031356,0.033333,2.0,0.387039,0.001773
-89.902235,641.796766,0.330949,0.64463,-39.298079,0.053693,0.998782,0.047197,1.420393,0.748177,0.801701,0.003899,-0.248536,0.610974,0.485437,0.300971,1.296223,-0.015547,0.233333,2.0,0.376231,0.001773
