Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-20.551963,201.405318,0.39736,0.712125,-23.437359,0.19244,1.0,-0.199807,0.346855,0.885291,0.697328,0.025735,0.454554,0.675411,0.450549,0.282051,1.426383,-0.028818,0.3,4.0,0.437893,0.013526
-36.215738,245.154162,1.112015,0.683311,-24.126389,0.20112,1.0,-0.239008,0.355618,0.784935,0.709452,0.023897,0.586024,0.709224,0.571429,0.260073,1.46164,-0.029396,-0.033333,4.0,0.402022,0.013526
-31.06802,203.306172,0.602353,0.707479,-114.524715,0.217886,1.0,-0.20777,0.3163,0.898761,0.728882,0.014706,0.530782,0.711873,0.540293,0.304029,1.359171,-0.006216,0.1,5.0,0.438358,0.020289
-33.873183,250.304498,0.916282,0.690559,-20.612535,0.207936,1.0,-0.246127,0.421352,0.884204,0.702648,0.018382,0.543786,0.722129,0.518315,0.294872,1.451355,-0.035033,0.033333,4.0,0.444104,0.010821
-61.813997,293.34716,2.693006,0.665883,31.904693,0.201849,1.0,-0.232034,0.323927,0.838473,0.757249,0.022059,0.932645,0.756604,0.668498,0.265568,1.533452,0.023715,0.1,4.0,0.408543,0.016231
-30.44092,244.242582,1.109152,0.712831,-21.068506,0.215981,1.0,-0.228405,0.318853,0.920983,0.74235,0.023897,0.635338,0.718374,0.547619,0.296703,1.399059,-0.034097,0.033333,6.0,0.446083,0.016231
1428.005302,228.404769,2.568907,0.694696,15.984975,0.183216,1.0,-0.190694,0.370957,0.856741,0.713789,0.009191,0.891763,0.720591,0.602564,0.274725,1.423286,0.045079,-0.1,4.0,0.428693,0.013526
-30.857795,215.618212,0.718235,0.714712,-30.38735,0.202301,1.0,-0.212436,0.3735,0.853776,0.655299,0.014706,0.665866,0.689357,0.514652,0.276557,1.364331,-0.022686,-0.033333,4.0,0.416821,0.013526
-24.792369,247.942601,0.657472,0.718517,-46.812133,0.19048,1.0,-0.207186,0.453835,0.90473,0.709492,0.016544,0.603159,0.683408,0.532967,0.289377,1.280441,-0.014599,0.166667,4.0,0.439587,0.010821
-21.630296,254.855396,0.935749,0.683695,-19.534286,0.209055,1.0,-0.225121,0.385954,0.848704,0.709171,0.033088,0.566046,0.716056,0.56044,0.241758,1.460544,-0.036656,0.233333,4.0,0.419347,0.014878
-16.810066,272.12476,0.710365,0.711328,-11.693587,0.211915,1.0,-0.265491,0.369995,0.958491,0.690378,0.022059,0.632713,0.730086,0.483516,0.269231,1.437342,-0.062435,0.3,4.0,0.475082,0.013526
-20.725433,213.901104,0.352556,0.727233,-15.957319,0.204707,0.999999,-0.209804,0.334643,0.942021,0.678348,0.020221,0.424623,0.728565,0.514652,0.304029,1.454823,-0.045657,0.033333,4.0,0.448118,0.013526
-20.655537,270.725993,1.039676,0.708584,-14.485339,0.214803,1.0,-0.297155,0.309283,0.905512,0.723148,0.023897,0.75625,0.737742,0.553114,0.265568,1.416125,-0.05093,0.166667,4.0,0.443919,0.016231
-34.080494,241.437014,1.688967,0.681432,150.613166,0.218861,1.0,-0.236553,0.380485,0.828044,0.735869,0.020221,0.851235,0.693366,0.631868,0.267399,1.400156,0.004604,0.233333,4.0,0.375438,0.013526
-35.278447,215.187732,0.7805,0.717662,-471.168921,0.205468,1.0,-0.198249,0.373019,0.844938,0.726509,0.023897,0.725108,0.66214,0.532967,0.300366,1.27564,-0.001405,0.1,4.0,0.431432,0.014878
-16.555321,222.25491,0.551957,0.696083,-16.386154,0.199959,1.0,-0.226161,0.338105,0.871818,0.678305,0.03125,0.708259,0.727071,0.501832,0.271062,1.430995,-0.044371,0.1,4.0,0.417594,0.013526
-21.730541,282.246356,0.887082,0.712485,-195.694126,0.20533,1.0,-0.239331,0.341048,0.833838,0.709817,0.018382,0.870619,0.703477,0.562271,0.302198,1.298399,-0.003595,0.166667,4.0,0.391536,0.013526
-98.804796,259.573643,0.853356,0.738125,-33.310581,0.192974,0.999996,-0.200848,0.387259,0.898823,0.712488,0.014706,0.549663,0.709219,0.501832,0.289377,1.370258,-0.021291,0.233333,5.0,0.445127,0.014878
-29.40433,253.339441,1.359626,0.671442,-152.25484,0.185019,1.0,-0.224981,0.351614,0.823617,0.705821,0.027574,0.634467,0.718469,0.589744,0.258242,1.533455,-0.004719,0.1,4.0,0.39559,0.013526
-40.041096,240.707279,0.569554,0.701996,-66.555142,0.191649,1.0,-0.202285,0.383688,0.929817,0.680329,0.012868,0.625248,0.720426,0.456044,0.304029,1.35734,-0.010824,0.033333,4.0,0.46322,0.013526
-29.723606,213.409989,1.245036,0.685721,63.992368,0.195426,1.0,-0.233249,0.370418,0.843394,0.701154,0.018382,0.85803,0.750905,0.57326,0.285714,1.477301,0.011734,0.166667,4.0,0.423921,0.013526
-47.048233,331.190319,1.603008,0.689395,-43.387256,0.211979,1.0,-0.241954,0.410524,0.833485,0.693002,0.016544,0.667655,0.700354,0.56044,0.249084,1.450877,-0.016142,-0.1,4.0,0.413054,0.016231
-16.714984,218.752772,0.48351,0.72716,-19.008856,0.206305,1.0,-0.209513,0.356587,0.922535,0.708334,0.014706,0.690316,0.707756,0.468864,0.291209,1.358016,-0.037233,0.3,4.0,0.451632,0.014878
-25.302197,250.173661,1.224625,0.69667,-15.97405,0.198432,1.0,-0.227079,0.360907,0.973167,0.716425,0.014706,0.668871,0.735143,0.543956,0.302198,1.424965,-0.046021,0.166667,4.0,0.455264,0.013526
-28.794358,227.433109,1.480017,0.693198,-18.353265,0.224554,1.0,-0.283175,0.352238,0.867655,0.732069,0.020221,0.796416,0.726446,0.545788,0.252747,1.34584,-0.039581,0.233333,4.0,0.441516,0.013526
-16.34985,341.762495,0.33185,0.708328,-11.554002,0.200499,1.0,-0.261817,0.384681,0.907347,0.703613,0.005515,0.646703,0.717325,0.5,0.296703,1.322004,-0.062085,0.033333,4.0,0.432142,0.014878
-23.377991,315.844988,0.877662,0.706389,71.706999,0.193005,1.0,-0.194534,0.385575,1.045138,0.683162,0.014706,0.748427,0.753424,0.498168,0.291209,1.442824,0.010507,0.233333,4.0,0.493709,0.013526
-69.369072,207.468988,0.641775,0.726585,16.74739,0.195203,1.0,-0.230666,0.327094,0.934425,0.726035,0.011029,0.588929,0.724535,0.509158,0.307692,1.387067,0.043263,0.033333,4.0,0.454815,0.014878
-22.114252,274.776159,1.708487,0.689251,-29.010498,0.19548,1.0,-0.219905,0.393705,0.811935,0.688344,0.020221,0.69321,0.688751,0.650183,0.247253,1.376825,-0.023741,0.1,4.0,0.385343,0.013526
-26.752628,217.496835,0.522823,0.731039,58.149615,0.215935,1.0,-0.253958,0.360967,1.001739,0.691611,0.012868,0.637269,0.720561,0.481685,0.309524,1.341058,0.012391,0.233333,4.0,0.470034,0.014878
-29.048427,215.143767,0.373304,0.709477,37.217325,0.213482,1.0,-0.226391,0.352142,0.899137,0.715312,0.014706,0.640792,0.70789,0.489011,0.309524,1.396081,0.01902,0.233333,4.0,0.437457,0.013526
-53.261789,306.095499,0.752415,0.730817,147.442939,0.205487,1.0,-0.2263,0.320553,0.951356,0.697842,0.018382,0.701577,0.752515,0.492674,0.29304,1.42759,0.005104,0.1,5.0,0.47636,0.016231
-13.455433,259.589719,0.313121,0.730668,-12.718087,0.199141,1.0,-0.19908,0.440057,0.915835,0.675848,0.020221,0.4432,0.712787,0.485348,0.29304,1.445363,-0.056045,0.1,4.0,0.431195,0.013526
-24.132431,284.877697,2.209737,0.670968,-22.078296,0.217287,1.0,-0.274922,0.323251,0.847271,0.674616,0.020221,0.920689,0.760463,0.626374,0.261905,1.549194,-0.034444,0.1,4.0,0.422424,0.013526
-40.638477,294.343166,2.032708,0.651727,-41.696806,0.1915,1.0,-0.206234,0.38262,0.716882,0.685294,0.009191,0.680247,0.690925,0.664835,0.282051,1.378763,-0.01657,-0.3,3.0,0.354829,0.010821
-30.672158,214.567624,0.577543,0.727411,-88.823434,0.210214,1.0,-0.204113,0.348909,0.864369,0.73136,0.018382,0.66337,0.662567,0.474359,0.305861,1.368475,-0.007459,0.1,5.0,0.427121,0.016231
-211.153965,285.700986,2.826202,0.691063,13.938586,0.210963,1.0,-0.20101,0.40003,0.852106,0.719406,0.016544,0.874472,0.728291,0.641026,0.285714,1.398348,0.05225,-0.1,4.0,0.431094,0.010821
-24.329988,316.405025,0.845081,0.704628,-15.859849,0.2282,1.0,-0.262774,0.336843,0.84104,0.683436,0.018382,0.601694,0.720539,0.564103,0.285714,1.492684,-0.045432,0.366667,5.0,0.411458,0.014878
-30.373182,249.984706,0.491838,0.726833,-27.867354,0.195294,1.0,-0.218608,0.350319,0.98291,0.710117,0.018382,0.571298,0.741436,0.494505,0.305861,1.41151,-0.026606,0.233333,4.0,0.472822,0.013526
-17.906369,241.372362,0.014239,0.72816,-16.019855,0.177302,1.0,-0.211129,0.393239,0.886034,0.700766,0.016544,0.346221,0.704906,0.457875,0.320513,1.402751,-0.044002,0.3,4.0,0.450869,0.013526
-33.847531,217.257194,1.770213,0.693131,-17.199318,0.181448,1.0,-0.193851,0.354524,0.970881,0.704601,0.023897,0.779988,0.720293,0.540293,0.28022,1.424574,-0.041879,0.1,4.0,0.477255,0.013526
-20.2181,362.328555,1.391035,0.697957,-14.086574,0.188625,1.0,-0.213979,0.404316,0.87536,0.725021,0.012868,0.561515,0.704856,0.617216,0.245421,1.421596,-0.050037,0.3,4.0,0.426107,0.010821
-43.882474,224.391368,1.372309,0.689997,-35.620886,0.20584,1.0,-0.217216,0.370905,0.801419,0.687115,0.027574,0.686626,0.669028,0.60989,0.261905,1.34007,-0.018782,0.566667,4.0,0.401858,0.013526
-37.407663,238.765554,1.443151,0.690583,-186.040663,0.199191,1.0,-0.255875,0.363884,0.834143,0.717956,0.014706,0.706295,0.726973,0.598901,0.269231,1.532429,-0.003908,0.366667,4.0,0.421419,0.010821
-25.130684,215.13578,0.763038,0.712383,-11.014488,0.203586,1.0,-0.216619,0.336373,0.89009,0.713679,0.014706,0.612148,0.730487,0.56044,0.285714,1.44429,-0.066321,0.1,5.0,0.448071,0.016231
-29.202354,252.744771,1.553568,0.695979,106.398114,0.196224,1.0,-0.236898,0.353114,0.880267,0.688594,0.016544,0.911346,0.69475,0.520147,0.267399,1.362171,0.00653,0.366667,4.0,0.419845,0.013526
-21.528424,221.992985,0.944278,0.681647,-31.691618,0.200637,1.0,-0.230142,0.320752,0.75143,0.749248,0.023897,0.689491,0.724059,0.57326,0.285714,1.466845,-0.022847,0.1,4.0,0.36328,0.016231
-52.134045,237.586515,1.430434,0.685384,-365.907659,0.197073,1.0,-0.202375,0.371869,0.823958,0.730984,0.020221,0.555485,0.714285,0.631868,0.296703,1.420569,-0.001952,0.3,4.0,0.41345,0.013526
-40.356836,281.706832,0.535672,0.709913,18.902217,0.227261,1.0,-0.276953,0.375351,0.872908,0.684709,0.014706,0.538505,0.720744,0.558608,0.296703,1.352386,0.03813,0.1,6.0,0.425506,0.016231
-33.882403,303.443962,0.802179,0.695586,21.278465,0.196163,1.0,-0.236099,0.381842,0.775391,0.68355,0.027574,0.669259,0.727094,0.547619,0.28022,1.521984,0.03417,0.233333,4.0,0.402543,0.010821
-39.415071,267.141218,1.467311,0.684216,-101.057838,0.219051,1.0,-0.234792,0.443561,0.910881,0.723415,0.016544,0.678117,0.730018,0.619048,0.28022,1.433145,-0.007224,0.5,4.0,0.439487,0.013526
-36.255992,246.639863,2.238909,0.681981,-89.982818,0.198358,1.0,-0.228937,0.382165,0.860429,0.704761,0.012868,0.876979,0.721346,0.641026,0.261905,1.35596,-0.008016,0.233333,4.0,0.417886,0.010821
-31.060158,359.021338,0.76273,0.720977,-20.232307,0.178016,1.0,-0.200027,0.45038,1.004165,0.712388,0.0,0.52479,0.73085,0.521978,0.31685,1.321521,-0.036123,0.1,3.0,0.498701,0.013526
-21.270844,214.991786,1.278015,0.693623,-25.87014,0.200579,1.0,-0.25405,0.343253,0.882395,0.722176,0.012868,0.888758,0.729671,0.56044,0.291209,1.388575,-0.028205,0.233333,4.0,0.443906,0.013526
-28.002915,223.857524,0.877288,0.681985,42.628466,0.209939,1.0,-0.230487,0.331108,0.919152,0.718528,0.023897,0.7714,0.738081,0.472527,0.260073,1.54815,0.017314,0.233333,6.0,0.456539,0.020289
-44.314969,345.439044,0.612282,0.712696,56.180215,0.195065,1.0,-0.220828,0.431639,0.812426,0.679134,0.022059,0.640183,0.68679,0.551282,0.278388,1.379274,0.012225,0.3,5.0,0.411754,0.013526
-20.273413,203.339215,0.922556,0.721617,-32.249389,0.214405,1.0,-0.235225,0.304181,0.833643,0.682779,0.020221,0.841705,0.711972,0.564103,0.302198,1.472336,-0.022077,0.1,5.0,0.392024,0.016231
-19.314921,261.590082,0.271018,0.73973,-17.505764,0.196273,1.0,-0.223088,0.387171,0.862263,0.699733,0.023897,0.552421,0.686977,0.446886,0.283883,1.395652,-0.039243,0.166667,4.0,0.426878,0.013526
-29.69225,237.208428,0.886722,0.68889,-25.758306,0.197158,1.0,-0.231758,0.342693,0.874655,0.714421,0.012868,0.570796,0.708729,0.571429,0.29304,1.27704,-0.027515,0.633333,4.0,0.440754,0.013526
-27.075893,247.069973,1.703043,0.685995,-30.17997,0.182077,1.0,-0.188855,0.396361,0.859057,0.701366,0.014706,0.94879,0.713984,0.532967,0.267399,1.3619,-0.023658,-0.033333,4.0,0.429347,0.010821
-21.113467,285.685258,1.403044,0.67691,-13.359169,0.212822,1.0,-0.229078,0.406187,0.809714,0.688294,0.022059,0.688741,0.672045,0.6337,0.296703,1.294676,-0.050306,0.233333,5.0,0.391461,0.013526
-32.961173,233.688023,0.980695,0.720442,46.334024,0.204168,1.0,-0.221827,0.348124,0.875474,0.719339,0.018382,0.802,0.722091,0.483516,0.269231,1.525516,0.015584,-0.1,4.0,0.443239,0.013526
-42.68914,208.627453,1.355908,0.700062,-12.804267,0.196933,0.999979,-0.186192,0.384172,0.917603,0.722449,0.009191,0.572817,0.684473,0.540293,0.283883,1.27002,-0.053457,-0.1,4.0,0.458373,0.013526
