Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-42.64527,309.001179,-0.149137,0.728664,-8.946893,0.059879,0.812286,-0.03749,2.366533,0.944633,0.806662,0.0,-0.007148,0.673935,0.387701,0.320856,1.271353,-0.075326,0.1,2.0,0.478953,0.006168
-62.291602,296.574065,-0.240617,0.706116,-27.152705,0.087276,0.409635,-0.022138,2.562937,0.913867,0.809849,0.0,-0.084436,0.690719,0.40107,0.334225,1.310261,-0.025438,0.033333,2.0,0.45794,0.006168
-132.893715,292.094512,0.107782,0.731335,-14.841403,0.086444,0.978744,-0.022651,2.196516,1.013416,0.798083,0.002688,-0.113368,0.723385,0.44385,0.31016,1.362276,-0.048741,0.033333,2.0,0.507308,0.00771
-28.381853,275.323082,0.061431,0.682557,-8.831698,0.096735,0.482317,-0.054097,2.180885,0.881052,0.79729,0.002688,-0.005806,0.697111,0.44385,0.328877,1.418627,-0.078933,-0.033333,2.0,0.44063,0.006168
-49.034854,282.030874,-0.271037,0.731347,-11.006593,0.108979,0.989402,-0.055507,2.241593,0.98081,0.788231,0.0,-0.260229,0.696729,0.409091,0.34492,1.313805,-0.063301,0.233333,2.0,0.487842,0.006168
-32.786656,324.083385,-0.080179,0.711775,-9.072654,0.069128,0.715203,-0.004114,2.111961,1.000585,0.812958,0.0,-0.207993,0.69791,0.385027,0.304813,1.357964,-0.076925,-0.1,2.0,0.489361,0.006168
-61.001885,307.475995,-0.014471,0.711728,-7.480819,0.12227,0.965992,-0.01076,2.530646,0.930161,0.834619,0.0,-0.183035,0.678929,0.451872,0.302139,1.267645,-0.090756,0.033333,2.0,0.454119,0.006168
-63.966747,319.109004,0.402666,0.682358,-28.744629,0.091596,0.697317,-0.036913,2.216041,0.933558,0.772279,0.002688,-0.117854,0.692758,0.526738,0.331551,1.363924,-0.0241,0.1,2.0,0.462451,0.006168
-41.830786,273.788163,-0.261317,0.719236,-18.634196,0.059308,0.557674,-0.028902,2.237589,1.044932,0.770478,0.002688,-0.10229,0.715807,0.425134,0.339572,1.336381,-0.038414,0.166667,2.0,0.530746,0.006168
-43.57721,406.928575,0.125447,0.696932,-19.404469,0.078742,0.732542,-0.029819,2.236036,0.966602,0.768736,0.0,-0.112653,0.703572,0.446524,0.326203,1.337236,-0.036258,-0.233333,2.0,0.479588,0.006168
-101.342242,305.173379,-0.160536,0.724338,-40.436061,0.067919,0.891365,-0.039545,2.107009,0.998199,0.768538,0.0,-0.174285,0.705913,0.417112,0.342246,1.369245,-0.017458,0.233333,2.0,0.509672,0.006168
-343.692988,296.738592,-0.211603,0.710131,-18.245571,0.067077,0.478862,-0.010292,2.153545,1.005853,0.795324,0.0,-0.046775,0.714169,0.390374,0.31016,1.382453,-0.039142,0.033333,2.0,0.510732,0.00771
-62.326787,269.604995,-0.024494,0.713055,-16.40034,0.105652,0.795966,-0.038523,2.14783,0.951903,0.80532,0.0,-0.251291,0.692375,0.44385,0.326203,1.367481,-0.042217,0.1,2.0,0.464103,0.00771
219.307249,304.155312,-0.179339,0.721601,-40.634035,0.091496,0.973171,-0.017371,2.480031,1.01798,0.767768,0.0,-0.177342,0.690046,0.433155,0.336898,1.254508,-0.016982,0.166667,2.0,0.501931,0.006168
-24.693748,334.621746,-0.040588,0.70688,-7.433962,0.059454,0.884885,-0.026296,2.476473,0.917603,0.775603,0.0,-0.278761,0.666436,0.438503,0.320856,1.310154,-0.089648,-0.1,2.0,0.462071,0.006168
